date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2008-03-03,2008,Dubai Tennis Championships,Hard,Minar J.,197.0,Andreev I.,34.0,4.5,1.16,0
2008-03-03,2008,Dubai Tennis Championships,Hard,Schuettler R.,88.0,Verdasco F.,30.0,3.75,1.25,0
2008-03-03,2008,Dubai Tennis Championships,Hard,Al-Ghareeb M.,431.0,Davydenko N.,5.0,13.0,1.01,0
2008-03-03,2008,Dubai Tennis Championships,Hard,Federer R.,1.0,Murray A.,11.0,1.22,4.0,0
2008-03-03,2008,Dubai Tennis Championships,Hard,Tursunov D.,36.0,Gasquet R.,8.0,2.5,1.5,0
2008-03-03,2008,Channel Open,Hard,Johansson T.,58.0,Canas G.,20.0,2.0,1.72,0
2008-03-03,2008,Channel Open,Hard,Becker B.,106.0,Kiefer N.,48.0,2.37,1.53,0
2008-03-03,2008,Channel Open,Hard,Grosjean S.,50.0,Querrey S.,66.0,1.66,2.1,0
2008-03-03,2008,Channel Open,Hard,Roitman S.,77.0,Korolev E.,100.0,2.75,1.4,0
2008-03-04,2008,Dubai Tennis Championships,Hard,Cilic M.,45.0,Djokovic N.,3.0,5.0,1.14,0
2008-03-04,2008,Channel Open,Hard,Malisse X.,349.0,Ginepri R.,111.0,2.1,1.66,0
2008-03-04,2008,Dubai Tennis Championships,Hard,Ferrero J.C.,22.0,Roddick A.,6.0,3.25,1.33,0
2008-03-04,2008,Dubai Tennis Championships,Hard,Kohlschreiber P.,27.0,Nadal R.,2.0,3.5,1.28,0
2008-03-04,2008,Dubai Tennis Championships,Hard,Mathieu P.H.,14.0,Sirianni J.,157.0,1.16,4.5,1
2008-03-04,2008,Channel Open,Hard,Safin M.,87.0,Hewitt L.,24.0,2.25,1.57,0
2008-03-04,2008,Channel Open,Hard,Hanescu V.,68.0,Guccione C.,70.0,2.87,1.38,0
2008-03-04,2008,Channel Open,Hard,Zverev M.,76.0,Luczak P.,72.0,1.72,2.0,0
2008-03-04,2008,Channel Open,Hard,Bjorkman J.,57.0,Benneteau J.,61.0,2.37,1.53,0
2008-03-04,2008,Channel Open,Hard,Falla A.,79.0,Isner J.,94.0,2.0,1.72,0
2008-03-04,2008,Channel Open,Hard,Anderson K.,175.0,Llodra M.,37.0,2.75,1.4,1
2008-03-04,2008,Channel Open,Hard,Berlocq C.,78.0,Starace P.,32.0,2.75,1.4,0
2008-03-04,2008,Channel Open,Hard,Llodra M.,37.0,Anderson K.,175.0,1.4,2.75,0
2008-03-04,2008,Dubai Tennis Championships,Hard,Tipsarevic J.,40.0,Lopez F.,41.0,1.66,2.1,0
2008-03-04,2008,Dubai Tennis Championships,Hard,Nieminen J.,26.0,Rochus O.,71.0,1.44,2.62,0
2008-03-04,2008,Dubai Tennis Championships,Hard,Berdych T.,10.0,Monfils G.,52.0,1.28,3.5,1
2008-03-04,2008,Channel Open,Hard,Delic A.,126.0,Melzer J.,84.0,2.2,1.61,1
2008-03-04,2008,Channel Open,Hard,Gonzalez F.,13.0,Sela D.,63.0,1.3,3.4,1
2008-03-04,2008,Channel Open,Hard,Isner J.,94.0,Falla A.,79.0,1.72,2.0,1
2008-03-04,2008,Channel Open,Hard,Benneteau J.,61.0,Bjorkman J.,57.0,1.53,2.37,1
2008-03-04,2008,Channel Open,Hard,Luczak P.,72.0,Zverev M.,76.0,2.0,1.72,1
2008-03-04,2008,Channel Open,Hard,Guccione C.,70.0,Hanescu V.,68.0,1.38,2.87,1
2008-03-04,2008,Channel Open,Hard,Hewitt L.,24.0,Safin M.,87.0,1.57,2.25,1
2008-03-04,2008,Dubai Tennis Championships,Hard,Nader M.,,Ledovskikh M.,171.0,6.5,1.1,0
2008-03-04,2008,Channel Open,Hard,Melzer J.,84.0,Delic A.,126.0,1.61,2.2,0
2008-03-04,2008,Channel Open,Hard,Ginepri R.,111.0,Malisse X.,349.0,1.66,2.1,1
2008-03-04,2008,Dubai Tennis Championships,Hard,Sirianni J.,157.0,Mathieu P.H.,14.0,4.5,1.16,0
2008-03-04,2008,Dubai Tennis Championships,Hard,Roddick A.,6.0,Ferrero J.C.,22.0,1.33,3.25,1
2008-03-04,2008,Dubai Tennis Championships,Hard,Djokovic N.,3.0,Cilic M.,45.0,1.14,5.0,1
2008-03-04,2008,Dubai Tennis Championships,Hard,Nadal R.,2.0,Kohlschreiber P.,27.0,1.28,3.5,1
2008-03-04,2008,Dubai Tennis Championships,Hard,Lopez F.,41.0,Tipsarevic J.,40.0,2.1,1.66,1
2008-03-04,2008,Dubai Tennis Championships,Hard,Rochus O.,71.0,Nieminen J.,26.0,2.62,1.44,1
2008-03-04,2008,Dubai Tennis Championships,Hard,Ledovskikh M.,171.0,Nader M.,,1.1,6.5,1
2008-03-04,2008,Dubai Tennis Championships,Hard,Monfils G.,52.0,Berdych T.,10.0,3.5,1.28,0
2008-03-04,2008,Channel Open,Hard,Sela D.,63.0,Gonzalez F.,13.0,3.4,1.3,0
2008-03-04,2008,Channel Open,Hard,Starace P.,32.0,Berlocq C.,78.0,1.4,2.75,1
2008-03-05,2008,Dubai Tennis Championships,Hard,Nadal R.,2.0,Ledovskikh M.,171.0,1.01,13.0,1
2008-03-05,2008,Dubai Tennis Championships,Hard,Andreev I.,34.0,Gasquet R.,8.0,3.5,1.28,1
2008-03-05,2008,Dubai Tennis Championships,Hard,Ferrer D.,4.0,Rochus O.,71.0,1.16,4.5,1
2008-03-05,2008,Dubai Tennis Championships,Hard,Lopez F.,41.0,Berdych T.,10.0,2.87,1.38,1
2008-03-05,2008,Dubai Tennis Championships,Hard,Davydenko N.,5.0,Hernych J.,188.0,1.14,5.0,1
2008-03-05,2008,Dubai Tennis Championships,Hard,Murray A.,11.0,Verdasco F.,30.0,1.14,5.0,1
2008-03-05,2008,Dubai Tennis Championships,Hard,Verdasco F.,30.0,Murray A.,11.0,5.0,1.14,0
2008-03-05,2008,Dubai Tennis Championships,Hard,Hernych J.,188.0,Davydenko N.,5.0,5.0,1.14,0
2008-03-05,2008,Dubai Tennis Championships,Hard,Berdych T.,10.0,Lopez F.,41.0,1.38,2.87,0
2008-03-05,2008,Dubai Tennis Championships,Hard,Rochus O.,71.0,Ferrer D.,4.0,4.5,1.16,0
2008-03-05,2008,Dubai Tennis Championships,Hard,Ledovskikh M.,171.0,Nadal R.,2.0,13.0,1.01,0
2008-03-05,2008,Dubai Tennis Championships,Hard,Gasquet R.,8.0,Andreev I.,34.0,1.28,3.5,0
2008-03-05,2008,Dubai Tennis Championships,Hard,Santoro F.,47.0,Djokovic N.,3.0,6.5,1.1,0
2008-03-05,2008,Dubai Tennis Championships,Hard,Mathieu P.H.,14.0,Roddick A.,6.0,3.5,1.28,0
2008-03-05,2008,Dubai Tennis Championships,Hard,Djokovic N.,3.0,Santoro F.,47.0,1.1,6.5,1
2008-03-05,2008,Dubai Tennis Championships,Hard,Roddick A.,6.0,Mathieu P.H.,14.0,1.28,3.5,1
2008-03-05,2008,Channel Open,Hard,Baghdatis M.,17.0,Spadea V.,74.0,1.22,4.0,1
2008-03-05,2008,Channel Open,Hard,Canas G.,20.0,Guccione C.,70.0,1.4,2.75,1
2008-03-05,2008,Channel Open,Hard,Gulbis E.,90.0,Massu N.,98.0,1.57,2.25,1
2008-03-05,2008,Channel Open,Hard,Guccione C.,70.0,Canas G.,20.0,2.75,1.4,0
2008-03-05,2008,Channel Open,Hard,Starace P.,32.0,Delic A.,126.0,2.25,1.57,0
2008-03-05,2008,Channel Open,Hard,Massu N.,98.0,Gulbis E.,90.0,2.25,1.57,0
2008-03-05,2008,Channel Open,Hard,Spadea V.,74.0,Baghdatis M.,17.0,4.0,1.22,0
2008-03-05,2008,Channel Open,Hard,Kiefer N.,48.0,Querrey S.,66.0,1.61,2.2,0
2008-03-05,2008,Channel Open,Hard,Querrey S.,66.0,Kiefer N.,48.0,2.2,1.61,1
2008-03-05,2008,Channel Open,Hard,Delic A.,126.0,Starace P.,32.0,1.57,2.25,1
2008-03-06,2008,Channel Open,Hard,Luczak P.,72.0,Gulbis E.,90.0,2.2,1.61,0
2008-03-06,2008,Channel Open,Hard,Gonzalez F.,13.0,Korolev E.,100.0,1.28,3.5,0
2008-03-06,2008,Dubai Tennis Championships,Hard,Nadal R.,2.0,Roddick A.,6.0,1.53,2.37,0
2008-03-06,2008,Channel Open,Hard,Hewitt L.,24.0,Benneteau J.,61.0,1.22,4.0,0
2008-03-06,2008,Dubai Tennis Championships,Hard,Ferrer D.,4.0,Lopez F.,41.0,1.38,2.87,0
2008-03-06,2008,Dubai Tennis Championships,Hard,Murray A.,11.0,Davydenko N.,5.0,1.5,2.5,0
2008-03-06,2008,Dubai Tennis Championships,Hard,Andreev I.,34.0,Djokovic N.,3.0,5.5,1.12,0
2008-03-06,2008,Channel Open,Hard,Isner J.,94.0,Anderson K.,175.0,1.5,2.5,0
2008-03-06,2008,Dubai Tennis Championships,Hard,Lopez F.,41.0,Ferrer D.,4.0,2.87,1.38,1
2008-03-06,2008,Channel Open,Hard,Korolev E.,100.0,Gonzalez F.,13.0,3.5,1.28,1
2008-03-06,2008,Channel Open,Hard,Anderson K.,175.0,Isner J.,94.0,2.5,1.5,1
2008-03-06,2008,Channel Open,Hard,Gulbis E.,90.0,Luczak P.,72.0,1.61,2.2,1
2008-03-06,2008,Dubai Tennis Championships,Hard,Roddick A.,6.0,Nadal R.,2.0,2.37,1.53,1
2008-03-06,2008,Channel Open,Hard,Benneteau J.,61.0,Hewitt L.,24.0,4.0,1.22,1
2008-03-06,2008,Dubai Tennis Championships,Hard,Djokovic N.,3.0,Andreev I.,34.0,1.12,5.5,1
2008-03-06,2008,Dubai Tennis Championships,Hard,Davydenko N.,5.0,Murray A.,11.0,2.5,1.5,1
2008-03-07,2008,Channel Open,Hard,Gulbis E.,90.0,Ginepri R.,111.0,2.62,1.44,0
2008-03-07,2008,Dubai Tennis Championships,Hard,Roddick A.,6.0,Djokovic N.,3.0,2.87,1.38,1
2008-03-07,2008,Dubai Tennis Championships,Hard,Djokovic N.,3.0,Roddick A.,6.0,1.38,2.87,0
2008-03-07,2008,Channel Open,Hard,Anderson K.,175.0,Korolev E.,100.0,2.2,1.61,1
2008-03-07,2008,Dubai Tennis Championships,Hard,Davydenko N.,5.0,Lopez F.,41.0,1.5,2.5,0
2008-03-07,2008,Channel Open,Hard,Korolev E.,100.0,Anderson K.,175.0,1.61,2.2,0
2008-03-07,2008,Channel Open,Hard,Delic A.,126.0,Canas G.,20.0,3.5,1.28,0
2008-03-07,2008,Channel Open,Hard,Canas G.,20.0,Delic A.,126.0,1.28,3.5,1
2008-03-07,2008,Channel Open,Hard,Ginepri R.,111.0,Baghdatis M.,17.0,2.62,1.44,1
2008-03-07,2008,Channel Open,Hard,Baghdatis M.,17.0,Ginepri R.,111.0,1.44,2.62,0
2008-03-07,2008,Dubai Tennis Championships,Hard,Lopez F.,41.0,Davydenko N.,5.0,2.5,1.5,1
2008-03-07,2008,Channel Open,Hard,Ginepri R.,111.0,Gulbis E.,90.0,1.44,2.62,1
2008-03-08,2008,Dubai Tennis Championships,Hard,Lopez F.,41.0,Roddick A.,6.0,5.0,1.16,0
2008-03-08,2008,Dubai Tennis Championships,Hard,Roddick A.,6.0,Lopez F.,41.0,1.16,5.0,1
2008-03-08,2008,Channel Open,Hard,Querrey S.,66.0,Benneteau J.,61.0,1.72,2.0,1
2008-03-08,2008,Channel Open,Hard,Anderson K.,175.0,Ginepri R.,111.0,2.75,1.4,1
2008-03-08,2008,Channel Open,Hard,Benneteau J.,61.0,Querrey S.,66.0,2.0,1.72,0
2008-03-08,2008,Channel Open,Hard,Ginepri R.,111.0,Anderson K.,175.0,1.4,2.75,0
2008-03-09,2008,Channel Open,Hard,Querrey S.,66.0,Canas G.,20.0,2.62,1.44,1
2008-03-09,2008,Channel Open,Hard,Canas G.,20.0,Querrey S.,66.0,1.44,2.62,0
2008-03-10,2008,Channel Open,Hard,Querrey S.,66.0,Anderson K.,175.0,1.57,2.25,1
2008-03-10,2008,Channel Open,Hard,Anderson K.,175.0,Querrey S.,66.0,2.25,1.57,0
2008-03-13,2008,Pacific Life Open,Hard,Sela D.,64.0,Kiefer N.,49.0,2.75,1.39,1
2008-03-13,2008,Pacific Life Open,Hard,Seppi A.,40.0,Capdeville P.,118.0,1.4,2.75,1
2008-03-13,2008,Pacific Life Open,Hard,Fognini F.,75.0,Schuettler R.,89.0,,,1
2008-03-13,2008,Pacific Life Open,Hard,Giraldo S.,141.0,Eschauer W.,83.0,1.4,2.75,1
2008-03-13,2008,Pacific Life Open,Hard,Soderling R.,39.0,Grosjean S.,51.0,1.33,3.25,1
2008-03-13,2008,Pacific Life Open,Hard,Wawrinka S.,35.0,Levine J.,163.0,1.19,4.33,1
2008-03-13,2008,Pacific Life Open,Hard,Bjorkman J.,59.0,Volandri F.,43.0,1.44,2.62,1
2008-03-13,2008,Pacific Life Open,Hard,Volandri F.,43.0,Bjorkman J.,59.0,2.62,1.44,0
2008-03-13,2008,Pacific Life Open,Hard,Schuettler R.,89.0,Fognini F.,75.0,,,0
2008-03-13,2008,Pacific Life Open,Hard,Lee H.T.,52.0,Llodra M.,38.0,2.62,1.44,1
2008-03-13,2008,Pacific Life Open,Hard,Rochus O.,67.0,Clement A.,68.0,1.57,2.25,1
2008-03-13,2008,Pacific Life Open,Hard,Clement A.,68.0,Rochus O.,67.0,2.25,1.57,0
2008-03-13,2008,Pacific Life Open,Hard,Kiefer N.,49.0,Sela D.,64.0,1.39,2.75,0
2008-03-13,2008,Pacific Life Open,Hard,Levine J.,163.0,Wawrinka S.,35.0,4.33,1.19,0
2008-03-13,2008,Pacific Life Open,Hard,Grosjean S.,51.0,Soderling R.,39.0,3.25,1.33,0
2008-03-13,2008,Pacific Life Open,Hard,Llodra M.,38.0,Lee H.T.,52.0,1.44,2.62,0
2008-03-13,2008,Pacific Life Open,Hard,Capdeville P.,118.0,Seppi A.,40.0,2.75,1.4,0
2008-03-13,2008,Pacific Life Open,Hard,Eschauer W.,83.0,Giraldo S.,141.0,2.75,1.4,0
2008-03-14,2008,Pacific Life Open,Hard,Reynolds B.,106.0,Young D.,86.0,2.1,1.66,0
2008-03-14,2008,Pacific Life Open,Hard,Hanescu V.,71.0,Montanes A.,56.0,1.4,2.75,1
2008-03-14,2008,Pacific Life Open,Hard,Odesnik W.,123.0,Kunitsyn I.,120.0,1.9,1.8,1
2008-03-14,2008,Pacific Life Open,Hard,Spadea V.,74.0,Ginepri R.,91.0,2.5,1.5,0
2008-03-14,2008,Pacific Life Open,Hard,Berrer M.,63.0,de Voest R.,135.0,1.66,2.1,0
2008-03-14,2008,Pacific Life Open,Hard,Ginepri R.,91.0,Spadea V.,74.0,1.5,2.5,1
2008-03-14,2008,Pacific Life Open,Hard,Bolelli S.,54.0,Isner J.,92.0,2.0,1.72,0
2008-03-14,2008,Pacific Life Open,Hard,Massu N.,102.0,Tipsarevic J.,41.0,3.0,1.36,1
2008-03-14,2008,Pacific Life Open,Hard,Acasuso J.,42.0,Mirnyi M.,206.0,1.57,2.25,0
2008-03-14,2008,Pacific Life Open,Hard,Gulbis E.,80.0,Hernandez O.,65.0,1.16,4.5,1
2008-03-14,2008,Pacific Life Open,Hard,Montanes A.,56.0,Hanescu V.,71.0,2.75,1.4,0
2008-03-14,2008,Pacific Life Open,Hard,Kunitsyn I.,120.0,Odesnik W.,123.0,1.8,1.9,0
2008-03-14,2008,Pacific Life Open,Hard,Gicquel M.,55.0,Starace P.,34.0,1.44,2.62,1
2008-03-14,2008,Pacific Life Open,Hard,Starace P.,34.0,Gicquel M.,55.0,2.62,1.44,0
2008-03-14,2008,Pacific Life Open,Hard,Vemic D.,154.0,Haase R.,82.0,4.0,1.22,0
2008-03-14,2008,Pacific Life Open,Hard,Tipsarevic J.,41.0,Massu N.,102.0,1.36,3.0,0
2008-03-14,2008,Pacific Life Open,Hard,Mirnyi M.,206.0,Acasuso J.,42.0,2.25,1.57,1
2008-03-14,2008,Pacific Life Open,Hard,Isner J.,92.0,Bolelli S.,54.0,1.72,2.0,1
2008-03-14,2008,Pacific Life Open,Hard,de Voest R.,135.0,Berrer M.,63.0,2.1,1.66,1
2008-03-14,2008,Pacific Life Open,Hard,Haase R.,82.0,Vemic D.,154.0,1.22,4.0,1
2008-03-14,2008,Pacific Life Open,Hard,Young D.,86.0,Reynolds B.,106.0,1.66,2.1,1
2008-03-14,2008,Pacific Life Open,Hard,Hernandez O.,65.0,Gulbis E.,80.0,4.5,1.16,0
2008-03-14,2008,Pacific Life Open,Hard,Lu Y.H.,117.0,Johansson T.,60.0,2.75,1.4,0
2008-03-14,2008,Pacific Life Open,Hard,Melzer J.,85.0,Safin M.,88.0,2.0,1.72,1
2008-03-14,2008,Pacific Life Open,Hard,Tursunov D.,37.0,Becker B.,109.0,1.33,3.25,1
2008-03-14,2008,Pacific Life Open,Hard,Safin M.,88.0,Melzer J.,85.0,1.72,2.0,0
2008-03-14,2008,Pacific Life Open,Hard,Serra F.,97.0,Malisse X.,350.0,2.25,1.57,0
2008-03-14,2008,Pacific Life Open,Hard,Becker B.,109.0,Tursunov D.,37.0,3.25,1.33,0
2008-03-14,2008,Pacific Life Open,Hard,Johansson T.,60.0,Lu Y.H.,117.0,1.4,2.75,1
2008-03-14,2008,Pacific Life Open,Hard,Malisse X.,350.0,Serra F.,97.0,1.57,2.25,1
2008-03-15,2008,Pacific Life Open,Hard,Tsonga J.W.,17.0,Sela D.,64.0,1.19,4.33,1
2008-03-15,2008,Pacific Life Open,Hard,Lee H.T.,52.0,Nieminen J.,26.0,2.0,1.72,1
2008-03-15,2008,Pacific Life Open,Hard,Nieminen J.,26.0,Lee H.T.,52.0,1.72,2.0,0
2008-03-15,2008,Pacific Life Open,Hard,Ferrer D.,5.0,Rochus O.,67.0,1.22,4.0,1
2008-03-15,2008,Pacific Life Open,Hard,Djokovic N.,3.0,Seppi A.,40.0,1.07,7.5,1
2008-03-15,2008,Pacific Life Open,Hard,Soderling R.,39.0,Gasquet R.,8.0,1.83,1.83,0
2008-03-15,2008,Pacific Life Open,Hard,Chela J.I.,28.0,Tursunov D.,37.0,2.5,1.5,1
2008-03-15,2008,Pacific Life Open,Hard,Monaco J.,21.0,Haase R.,82.0,1.8,1.9,1
2008-03-15,2008,Pacific Life Open,Hard,Cilic M.,45.0,Nishikori K.,126.0,1.72,2.0,1
2008-03-15,2008,Pacific Life Open,Hard,Sela D.,64.0,Tsonga J.W.,17.0,4.33,1.19,0
2008-03-15,2008,Pacific Life Open,Hard,Garcia-Lopez G.,62.0,Roitman S.,77.0,1.36,3.0,1
2008-03-15,2008,Pacific Life Open,Hard,Mahut N.,44.0,Korolev E.,95.0,1.66,2.1,1
2008-03-15,2008,Pacific Life Open,Hard,Haas T.,36.0,Benneteau J.,57.0,1.9,1.8,1
2008-03-15,2008,Pacific Life Open,Hard,Giraldo S.,141.0,Nadal R.,2.0,15.0,1.01,0
2008-03-15,2008,Pacific Life Open,Hard,Moya C.,19.0,Ginepri R.,91.0,2.2,1.61,1
2008-03-15,2008,Pacific Life Open,Hard,Berlocq C.,78.0,Simon G.,33.0,4.5,1.16,0
2008-03-15,2008,Pacific Life Open,Hard,Horna L.,100.0,Querrey S.,48.0,3.25,1.33,0
2008-03-15,2008,Pacific Life Open,Hard,Ancic M.,72.0,Monfils G.,53.0,1.25,3.75,1
2008-03-15,2008,Pacific Life Open,Hard,Ginepri R.,91.0,Moya C.,19.0,1.61,2.2,0
2008-03-15,2008,Pacific Life Open,Hard,Fish M.,98.0,Mayer F.,81.0,1.28,3.5,1
2008-03-15,2008,Pacific Life Open,Hard,Korolev E.,95.0,Mahut N.,44.0,2.1,1.66,0
2008-03-15,2008,Pacific Life Open,Hard,Mathieu P.H.,14.0,Fognini F.,75.0,1.16,4.5,1
2008-03-15,2008,Pacific Life Open,Hard,Lopez F.,32.0,Young D.,86.0,1.44,2.62,0
2008-03-15,2008,Pacific Life Open,Hard,Wawrinka S.,35.0,Berdych T.,10.0,2.62,1.44,1
2008-03-15,2008,Pacific Life Open,Hard,Benneteau J.,57.0,Haas T.,36.0,1.8,1.9,0
2008-03-15,2008,Pacific Life Open,Hard,Tursunov D.,37.0,Chela J.I.,28.0,1.5,2.5,0
2008-03-15,2008,Pacific Life Open,Hard,Simon G.,33.0,Berlocq C.,78.0,1.16,4.5,1
2008-03-15,2008,Pacific Life Open,Hard,Gasquet R.,8.0,Soderling R.,39.0,1.83,1.83,1
2008-03-15,2008,Pacific Life Open,Hard,Roitman S.,77.0,Garcia-Lopez G.,62.0,3.0,1.36,0
2008-03-15,2008,Pacific Life Open,Hard,Nadal R.,2.0,Giraldo S.,141.0,1.01,15.0,1
2008-03-15,2008,Pacific Life Open,Hard,Monfils G.,53.0,Ancic M.,72.0,3.75,1.25,0
2008-03-15,2008,Pacific Life Open,Hard,Young D.,86.0,Lopez F.,32.0,2.62,1.44,1
2008-03-15,2008,Pacific Life Open,Hard,Nishikori K.,126.0,Cilic M.,45.0,2.0,1.72,0
2008-03-15,2008,Pacific Life Open,Hard,Mayer F.,81.0,Fish M.,98.0,3.5,1.28,0
2008-03-15,2008,Pacific Life Open,Hard,Seppi A.,40.0,Djokovic N.,3.0,7.5,1.07,0
2008-03-15,2008,Pacific Life Open,Hard,Haase R.,82.0,Monaco J.,21.0,1.9,1.8,0
2008-03-15,2008,Pacific Life Open,Hard,Fognini F.,75.0,Mathieu P.H.,14.0,4.5,1.16,0
2008-03-15,2008,Pacific Life Open,Hard,Berdych T.,10.0,Wawrinka S.,35.0,1.44,2.62,0
2008-03-15,2008,Pacific Life Open,Hard,Querrey S.,48.0,Horna L.,100.0,1.33,3.25,1
2008-03-15,2008,Pacific Life Open,Hard,Rochus O.,67.0,Ferrer D.,5.0,4.0,1.22,0
2008-03-16,2008,Pacific Life Open,Hard,Mirnyi M.,206.0,Stepanek R.,29.0,3.5,1.28,0
2008-03-16,2008,Pacific Life Open,Hard,Gulbis E.,80.0,Nalbandian D.,7.0,4.0,1.22,0
2008-03-16,2008,Pacific Life Open,Hard,Stepanek R.,29.0,Mirnyi M.,206.0,1.28,3.5,1
2008-03-16,2008,Pacific Life Open,Hard,Mahut N.,44.0,Almagro N.,25.0,2.25,1.57,1
2008-03-16,2008,Pacific Life Open,Hard,Haas T.,36.0,Roddick A.,6.0,4.5,1.16,1
2008-03-16,2008,Pacific Life Open,Hard,Murray A.,11.0,Melzer J.,85.0,1.11,6.0,1
2008-03-16,2008,Pacific Life Open,Hard,Robredo T.,15.0,Massu N.,102.0,1.57,2.25,1
2008-03-16,2008,Pacific Life Open,Hard,Karlovic I.,20.0,de Voest R.,135.0,1.3,3.39,1
2008-03-16,2008,Pacific Life Open,Hard,Blake J.,9.0,Gicquel M.,55.0,1.25,3.75,1
2008-03-16,2008,Pacific Life Open,Hard,Gonzalez F.,12.0,Ancic M.,72.0,2.62,1.44,0
2008-03-16,2008,Pacific Life Open,Hard,Canas G.,16.0,Bjorkman J.,59.0,1.25,3.75,1
2008-03-16,2008,Pacific Life Open,Hard,Baghdatis M.,18.0,Odesnik W.,123.0,1.16,4.5,1
2008-03-16,2008,Pacific Life Open,Hard,Ancic M.,72.0,Gonzalez F.,12.0,1.44,2.62,1
2008-03-16,2008,Pacific Life Open,Hard,Nalbandian D.,7.0,Gulbis E.,80.0,1.22,4.0,1
2008-03-16,2008,Pacific Life Open,Hard,Kohlschreiber P.,27.0,Malisse X.,350.0,1.57,2.25,1
2008-03-16,2008,Pacific Life Open,Hard,Almagro N.,25.0,Mahut N.,44.0,1.57,2.25,0
2008-03-16,2008,Pacific Life Open,Hard,Roddick A.,6.0,Haas T.,36.0,1.16,4.5,0
2008-03-16,2008,Pacific Life Open,Hard,Melzer J.,85.0,Murray A.,11.0,6.0,1.11,0
2008-03-16,2008,Pacific Life Open,Hard,Odesnik W.,123.0,Baghdatis M.,18.0,4.5,1.16,0
2008-03-16,2008,Pacific Life Open,Hard,Malisse X.,350.0,Kohlschreiber P.,27.0,2.25,1.57,0
2008-03-16,2008,Pacific Life Open,Hard,Bjorkman J.,59.0,Canas G.,16.0,3.75,1.25,0
2008-03-16,2008,Pacific Life Open,Hard,de Voest R.,135.0,Karlovic I.,20.0,3.39,1.3,0
2008-03-16,2008,Pacific Life Open,Hard,Massu N.,102.0,Robredo T.,15.0,2.25,1.57,0
2008-03-16,2008,Pacific Life Open,Hard,Gicquel M.,55.0,Blake J.,9.0,3.75,1.25,0
2008-03-17,2008,Pacific Life Open,Hard,Blake J.,9.0,Moya C.,19.0,1.38,2.87,1
2008-03-17,2008,Pacific Life Open,Hard,Cilic M.,45.0,Ljubicic I.,23.0,1.9,1.8,0
2008-03-17,2008,Pacific Life Open,Hard,Federer R.,1.0,Garcia-Lopez G.,62.0,1.01,13.0,1
2008-03-17,2008,Pacific Life Open,Hard,Nadal R.,2.0,Young D.,86.0,1.07,7.5,1
2008-03-17,2008,Pacific Life Open,Hard,Isner J.,92.0,Davydenko N.,4.0,3.75,1.25,0
2008-03-17,2008,Pacific Life Open,Hard,Ferrero J.C.,22.0,Johansson T.,60.0,1.61,2.2,1
2008-03-17,2008,Pacific Life Open,Hard,Young D.,86.0,Nadal R.,2.0,7.5,1.07,0
2008-03-17,2008,Pacific Life Open,Hard,Tsonga J.W.,17.0,Mathieu P.H.,14.0,1.61,2.2,1
2008-03-17,2008,Pacific Life Open,Hard,Simon G.,33.0,Youzhny M.,13.0,2.37,1.53,0
2008-03-17,2008,Pacific Life Open,Hard,Mathieu P.H.,14.0,Tsonga J.W.,17.0,2.2,1.61,0
2008-03-17,2008,Pacific Life Open,Hard,Fish M.,98.0,Andreev I.,31.0,1.8,1.9,1
2008-03-17,2008,Pacific Life Open,Hard,Ljubicic I.,23.0,Cilic M.,45.0,1.8,1.9,1
2008-03-17,2008,Pacific Life Open,Hard,Johansson T.,60.0,Ferrero J.C.,22.0,2.2,1.61,0
2008-03-17,2008,Pacific Life Open,Hard,Davydenko N.,4.0,Isner J.,92.0,1.25,3.75,1
2008-03-17,2008,Pacific Life Open,Hard,Hanescu V.,71.0,Verdasco F.,30.0,4.33,1.2,0
2008-03-17,2008,Pacific Life Open,Hard,Moya C.,19.0,Blake J.,9.0,2.87,1.38,0
2008-03-17,2008,Pacific Life Open,Hard,Verdasco F.,30.0,Hanescu V.,71.0,1.2,4.33,1
2008-03-17,2008,Pacific Life Open,Hard,Garcia-Lopez G.,62.0,Federer R.,1.0,13.0,1.01,0
2008-03-17,2008,Pacific Life Open,Hard,Gasquet R.,8.0,Chela J.I.,28.0,1.22,4.0,1
2008-03-17,2008,Pacific Life Open,Hard,Hewitt L.,24.0,Querrey S.,48.0,1.53,2.37,1
2008-03-17,2008,Pacific Life Open,Hard,Chela J.I.,28.0,Gasquet R.,8.0,4.0,1.22,0
2008-03-17,2008,Pacific Life Open,Hard,Querrey S.,48.0,Hewitt L.,24.0,2.37,1.53,0
2008-03-17,2008,Pacific Life Open,Hard,Youzhny M.,13.0,Simon G.,33.0,1.53,2.37,1
2008-03-17,2008,Pacific Life Open,Hard,Andreev I.,31.0,Fish M.,98.0,1.9,1.8,0
2008-03-18,2008,Pacific Life Open,Hard,Ancic M.,72.0,Ferrero J.C.,22.0,1.44,2.62,0
2008-03-18,2008,Pacific Life Open,Hard,Robredo T.,15.0,Ljubicic I.,23.0,2.2,1.61,0
2008-03-18,2008,Pacific Life Open,Hard,Wawrinka S.,35.0,Baghdatis M.,18.0,2.25,1.57,1
2008-03-18,2008,Pacific Life Open,Hard,Kohlschreiber P.,27.0,Djokovic N.,3.0,5.0,1.14,0
2008-03-18,2008,Pacific Life Open,Hard,Canas G.,16.0,Monaco J.,21.0,1.5,2.5,1
