date,season,tournament,surface,winner,loser,winner_rank,loser_rank,b365w,b365l
2001-08-01,2001,adidas International,Hard,Woodbridge T.,Tarango J.,188.0,112,,
2001-08-01,2001,adidas International,Hard,Bastl G.,Clement A.,118.0,18,,
2001-08-01,2001,adidas International,Hard,Bjorkman J.,Stoltenberg J.,44.0,63,,
2001-08-01,2001,adidas International,Hard,Federer R.,Rosset M.,30.0,29,,
2001-08-01,2001,adidas International,Hard,Grosjean S.,Rochus C.,19.0,76,,
2001-08-01,2001,adidas International,Hard,Hewitt L.,Ilie A.,7.0,48,,
2001-08-01,2001,adidas International,Hard,Norman M.,Woodbridge T.,4.0,188,,
2001-08-01,2001,adidas International,Hard,Santoro F.,Pozzi G.,46.0,41,,
2001-08-01,2001,adidas International,Hard,Hewitt L.,Norman M.,7.0,4,,
2001-08-01,2001,adidas International,Hard,Norman M.,Bjorkman J.,4.0,44,,
2001-08-01,2001,adidas International,Hard,Hewitt L.,Grosjean S.,7.0,19,,
2001-08-01,2001,adidas International,Hard,Norman M.,Bastl G.,4.0,118,,
2001-08-01,2001,adidas International,Hard,Hewitt L.,Santoro F.,7.0,46,,
2001-08-01,2001,adidas International,Hard,Grosjean S.,Federer R.,19.0,30,,
2001-08-01,2001,Heineken Open,Hard,Hrbaty D.,Clavet F.,17.0,47,,
2001-08-01,2001,Heineken Open,Hard,Hrbaty D.,Balcells J.,17.0,74,,
2001-08-01,2001,adidas International,Hard,Ilie A.,Chang M.,48.0,32,,
2001-08-01,2001,Heineken Open,Hard,Johansson T.,Martelli M.,36.0,281,,
2001-08-01,2001,Heineken Open,Hard,Rusedski G.,Koubek S.,73.0,52,,
2001-08-01,2001,Heineken Open,Hard,Hrbaty D.,Johansson T.,17.0,36,,
2001-08-01,2001,adidas International,Hard,Schuettler R.,Haas T.,60.0,20,,
2001-08-01,2001,Heineken Open,Hard,Hrbaty D.,Zabaleta M.,17.0,62,,
2001-08-01,2001,Heineken Open,Hard,Gambill J.M.,Vinciguerra A.,33.0,50,,
2001-08-01,2001,Heineken Open,Hard,Clavet F.,Russell M.,47.0,154,,
2001-08-01,2001,Heineken Open,Hard,Balcells J.,Medvedev A.,74.0,58,,
2001-08-01,2001,Heineken Open,Hard,Clavet F.,Rusedski G.,47.0,73,,
2001-08-01,2001,Heineken Open,Hard,Clavet F.,Gambill J.M.,47.0,33,,
2001-08-01,2001,Heineken Open,Hard,Weiner G.,di Pasquale A.,277.0,61,,
2001-08-01,2001,Heineken Open,Hard,Rusedski G.,Black B.,73.0,35,,
2001-08-01,2001,Heineken Open,Hard,Balcells J.,Weiner G.,74.0,277,,
2001-08-10,2001,CA Tennis Trophy,Hard,Novak J.,Rusedski G.,39.0,26,,
2001-08-10,2001,CA Tennis Trophy,Hard,Robredo T.,Rios M.,31.0,44,,
2001-08-10,2001,CA Tennis Trophy,Hard,Melzer J.,Santoro F.,195.0,18,,
2001-08-10,2001,CA Tennis Trophy,Hard,Ulihrach B.,Kafelnikov Y.,34.0,6,,
2001-08-10,2001,CA Tennis Trophy,Hard,Vinciguerra A.,Corretja A.,46.0,11,,
2001-08-10,2001,CA Tennis Trophy,Hard,Voinea A.,Knowle J.,108.0,135,,
2001-08-10,2001,CA Tennis Trophy,Hard,Martin A.,Philippoussis M.,37.0,47,,
2001-08-10,2001,CA Tennis Trophy,Hard,Canas G.,Davydenko N.,21.0,100,,
2001-08-10,2001,CA Tennis Trophy,Hard,Canas G.,Henman T.,21.0,8,,
2001-08-10,2001,CA Tennis Trophy,Hard,Koubek S.,Vanek J.,90.0,98,,
2001-08-10,2001,CA Tennis Trophy,Hard,Chang M.,Ivanisevic G.,60.0,14,,
2001-08-10,2001,CA Tennis Trophy,Hard,Costa A.,Hipfl M.,33.0,81,,
2001-08-10,2001,CA Tennis Trophy,Hard,Enqvist T.,Moya C.,30.0,19,,
2001-08-10,2001,CA Tennis Trophy,Hard,Federer R.,Massu N.,12.0,78,,
2001-08-10,2001,CA Tennis Trophy,Hard,Kratochvil M.,Hrbaty D.,42.0,28,,
2001-08-10,2001,CA Tennis Trophy,Hard,Enqvist T.,Martin A.,30.0,37,,
2001-08-10,2001,CA Tennis Trophy,Hard,Koubek S.,Chang M.,90.0,60,,
2001-08-10,2001,CA Tennis Trophy,Hard,Haas T.,Novak J.,16.0,39,,
2001-08-10,2001,CA Tennis Trophy,Hard,Federer R.,Costa A.,12.0,33,,
2001-08-10,2001,CA Tennis Trophy,Hard,Haas T.,Enqvist T.,16.0,30,,
2001-08-10,2001,CA Tennis Trophy,Hard,Canas G.,Koubek S.,21.0,90,,
2001-08-10,2001,CA Tennis Trophy,Hard,Koubek S.,Federer R.,90.0,12,,
2001-08-10,2001,CA Tennis Trophy,Hard,Haas T.,Ulihrach B.,16.0,34,,
2001-08-10,2001,CA Tennis Trophy,Hard,Haas T.,Canas G.,16.0,21,,
2001-08-10,2001,CA Tennis Trophy,Hard,Canas G.,Kratochvil M.,21.0,42,,
2001-08-10,2001,CA Tennis Trophy,Hard,Vinciguerra A.,Voinea A.,46.0,108,,
2001-08-10,2001,CA Tennis Trophy,Hard,Ulihrach B.,Robredo T.,34.0,31,,
2001-08-10,2001,CA Tennis Trophy,Hard,Kratochvil M.,Melzer J.,42.0,195,,
2001-08-10,2001,CA Tennis Trophy,Hard,Haas T.,Golmard J.,16.0,49,,
2001-08-10,2001,CA Tennis Trophy,Hard,Enqvist T.,Vinciguerra A.,30.0,46,,
2001-08-10,2001,CA Tennis Trophy,Hard,Henman T.,Ferreira W.,8.0,35,,
2001-10-09,2001,Brasil Open,Hard,Simoni A.,Gonzalez F.,105.0,186,,
2001-10-09,2001,Brasil Open,Hard,Saretta F.,Hantschk M.,114.0,127,,
2001-10-09,2001,Brasil Open,Hard,Mello R.,Massu N.,175.0,79,,
2001-10-09,2001,Brasil Open,Hard,Meligeni F.,Browne F.,80.0,524,,
2001-10-09,2001,Brasil Open,Hard,Canas G.,Lee M.,24.0,115,,
2001-10-09,2001,Brasil Open,Hard,Calleri A.,Heuberger I.,124.0,126,,
2001-10-09,2001,Brasil Open,Hard,Zabaleta M.,Saulnier C.,61.0,154,,
2001-10-09,2001,Brasil Open,Hard,Vacek J.,Oncins J.,106.0,NR,,
2001-10-09,2001,Brasil Open,Hard,Simoni A.,Davydenko N.,105.0,109,,
2001-10-09,2001,President's Cup,Hard,Sargsian S.,Boutter J.,103.0,60,,
2001-10-09,2001,President's Cup,Hard,Safin M.,Kafelnikov Y.,7.0,6,,
2001-10-09,2001,Brasil Open,Hard,Simoni A.,Mello R.,105.0,175,,
2001-10-09,2001,Brasil Open,Hard,Vacek J.,Saretta F.,106.0,114,,
2001-10-09,2001,Brasil Open,Hard,Meligeni F.,Calleri A.,80.0,124,,
2001-10-09,2001,Brasil Open,Hard,Vacek J.,Simoni A.,106.0,105,,
2001-10-09,2001,Brasil Open,Hard,Vacek J.,Meligeni F.,106.0,80,,
2001-10-09,2001,President's Cup,Hard,Dent T.,Siemerink J.,119.0,98,,
2001-10-09,2001,President's Cup,Hard,Dupuis A.,Youzhny M.,57.0,53,,
2001-10-09,2001,Brasil Open,Hard,Meligeni F.,Delgado R.,80.0,97,,
2001-10-09,2001,President's Cup,Hard,Hrbaty D.,Tomashevich D.,28.0,342,,
2001-10-09,2001,President's Cup,Hard,Koubek S.,Kutsenko V.,90.0,197,,
2001-10-09,2001,President's Cup,Hard,Kroslak J.,Kratochvil M.,268.0,66,,
2001-10-09,2001,President's Cup,Hard,Ogorodov O.,Sanguinetti D.,215.0,50,,
2001-10-09,2001,President's Cup,Hard,Pless K.,Ketola T.,88.0,224,,
2001-10-09,2001,President's Cup,Hard,Pozzi G.,Levy H.,118.0,72,,
2001-10-09,2001,President's Cup,Hard,Rosset M.,Karlovic I.,100.0,220,,
2001-10-09,2001,President's Cup,Hard,Safin M.,Okun N.,7.0,143,,
2001-10-09,2001,President's Cup,Hard,Kafelnikov Y.,Burgsmuller L.,6.0,73,,
2001-10-09,2001,Brasil Open,Hard,Calleri A.,Canas G.,124.0,24,,
2001-10-09,2001,Brasil Open,Hard,Vacek J.,Zabaleta M.,106.0,61,,
2001-10-09,2001,President's Cup,Hard,Schuettler R.,Stoliarov A.,62.0,71,,
2001-10-09,2001,President's Cup,Hard,Safin M.,Sargsian S.,7.0,103,,
2001-10-09,2001,President's Cup,Hard,Kafelnikov Y.,Hrbaty D.,6.0,28,,
2001-10-09,2001,President's Cup,Hard,Sargsian S.,Schalken S.,103.0,23,,
2001-10-09,2001,President's Cup,Hard,Safin M.,Pless K.,7.0,88,,
2001-10-09,2001,President's Cup,Hard,Kafelnikov Y.,Schuettler R.,6.0,62,,
2001-10-09,2001,President's Cup,Hard,Hrbaty D.,Srichaphan P.,28.0,121,,
2001-10-09,2001,President's Cup,Hard,Srichaphan P.,Dent T.,121.0,119,,
2001-10-09,2001,President's Cup,Hard,Schuettler R.,Vacek D.,62.0,698,,
2001-10-09,2001,President's Cup,Hard,Schalken S.,Dupuis A.,23.0,57,,
2001-10-09,2001,President's Cup,Hard,Sargsian S.,Pozzi G.,103.0,118,,
2001-10-09,2001,President's Cup,Hard,Safin M.,Rosset M.,7.0,100,,
2001-10-09,2001,President's Cup,Hard,Pless K.,Ogorodov O.,88.0,215,,
2001-10-09,2001,President's Cup,Hard,Kafelnikov Y.,Koubek S.,6.0,90,,
2001-10-09,2001,Brasil Open,Hard,Saretta F.,Kuerten G.,114.0,1,,
2001-10-09,2001,President's Cup,Hard,Hrbaty D.,Kroslak J.,28.0,268,,
2001-10-09,2001,President's Cup,Hard,Vacek D.,Kiefer N.,698.0,40,,
2001-10-09,2001,President's Cup,Hard,Srichaphan P.,Malisse X.,121.0,39,,
2001-10-09,2001,President's Cup,Hard,Schalken S.,Russell M.,23.0,87,,
2001-10-09,2001,Brasil Open,Hard,Mello R.,Sa A.,175.0,108,,
2001-10-09,2001,Brasil Open,Hard,Delgado R.,Mamiit C.,97.0,110,,
2001-10-09,2001,Brasil Open,Hard,Massu N.,Hirigoyen I.,79.0,234,,
2001-10-09,2001,Brasil Open,Hard,Browne F.,Godwin N.,524.0,112,,
2001-10-09,2001,Brasil Open,Hard,Calleri A.,Horna L.,124.0,123,,
2001-10-09,2001,Brasil Open,Hard,Delgado R.,Voltchkov V.,97.0,74,,
2001-10-09,2001,Brasil Open,Hard,Meligeni F.,Costa F.,80.0,246,,
2001-10-09,2001,Brasil Open,Hard,Canas G.,Alves T.,24.0,349,,
2001-10-09,2001,Brasil Open,Hard,Hantschk M.,Delgado J.,127.0,131,,
2001-10-09,2001,Brasil Open,Hard,Heuberger I.,Washington M.,126.0,581,,
2001-10-09,2001,Brasil Open,Hard,Lee M.,Thomann N.,115.0,156,,
2001-10-09,2001,Brasil Open,Hard,Mamiit C.,Pretzsch A.,110.0,136,,
2001-10-09,2001,Brasil Open,Hard,Gonzalez F.,Alami K.,186.0,138,,
2001-12-02,2001,Marseille Open,Hard,Lisnard J.,Gimelstob J.,210.0,105,,
2001-12-02,2001,Marseille Open,Hard,Pioline C.,Balcells J.,19.0,73,,
2001-12-02,2001,Marseille Open,Hard,Norman M.,Rochus O.,5.0,71,,
2001-12-02,2001,Marseille Open,Hard,Mirnyi M.,Diaz J.,52.0,116,,
2001-12-02,2001,Marseille Open,Hard,Mahut N.,Godwin N.,358.0,121,,
2001-12-02,2001,Marseille Open,Hard,Kucera K.,Tarango J.,74.0,109,,
2001-12-02,2001,Marseille Open,Hard,Clement A.,Ivanisevic G.,12.0,122,,
2001-12-02,2001,Marseille Open,Hard,Kafelnikov Y.,Golmard J.,7.0,61,,
2001-12-02,2001,Marseille Open,Hard,Grosjean S.,Ljubicic I.,14.0,95,,
2001-12-02,2001,Marseille Open,Hard,Federer R.,Saulnier C.,23.0,114,,
2001-12-02,2001,Marseille Open,Hard,Rosset M.,Pozzi G.,39.0,40,,
2001-12-02,2001,Marseille Open,Hard,Bryan B.,Escude N.,146.0,58,,
2001-12-02,2001,Marseille Open,Hard,Kratochvil M.,Huet S.,78.0,141,,
2001-12-02,2001,Marseille Open,Hard,Santoro F.,Johansson T.,50.0,29,,
2001-12-02,2001,Marseille Open,Hard,Kafelnikov Y.,Mahut N.,7.0,358,,
2001-12-02,2001,Marseille Open,Hard,Boutter J.,Rosset M.,59.0,39,,
2001-12-02,2001,Marseille Open,Hard,Federer R.,Bryan B.,23.0,146,,
2001-12-02,2001,Marseille Open,Hard,Grosjean S.,Vanek J.,14.0,79,,
2001-12-02,2001,Marseille Open,Hard,Boutter J.,Roux L.,59.0,242,,
2001-12-02,2001,Marseille Open,Hard,Kratochvil M.,Clement A.,78.0,12,,
2001-12-02,2001,Marseille Open,Hard,Kucera K.,Santoro F.,74.0,50,,
2001-12-02,2001,Marseille Open,Hard,Mirnyi M.,Norman M.,52.0,5,,
2001-12-02,2001,Marseille Open,Hard,Pioline C.,Lisnard J.,19.0,210,,
2001-12-02,2001,Marseille Open,Hard,Federer R.,Kratochvil M.,23.0,78,,
2001-12-02,2001,Marseille Open,Hard,Grosjean S.,Kucera K.,14.0,74,,
2001-12-02,2001,Marseille Open,Hard,Kafelnikov Y.,Pioline C.,7.0,19,,
2001-12-02,2001,Marseille Open,Hard,Mirnyi M.,Boutter J.,52.0,59,,
2001-12-02,2001,Marseille Open,Hard,Grosjean S.,Mirnyi M.,14.0,52,,
2001-12-02,2001,Marseille Open,Hard,Vanek J.,Medvedev A.,79.0,55,,
2001-12-02,2001,Copenhagen Open,Hard,Henman T.,Vinciguerra A.,10.0,47,,
2001-12-02,2001,Copenhagen Open,Hard,Siemerink J.,Mamiit C.,98.0,124,,
2001-12-02,2001,Copenhagen Open,Hard,Henman T.,Siemerink J.,10.0,98,,
2001-12-02,2001,Copenhagen Open,Hard,Bastl G.,Behr N.,110.0,220,,
2001-12-02,2001,Copenhagen Open,Hard,Black W.,Voltchkov V.,139.0,33,,
2001-12-02,2001,Copenhagen Open,Hard,Burgsmuller L.,Settergren J.,137.0,184,,
2001-12-02,2001,Copenhagen Open,Hard,Dupuis A.,Koll H.,89.0,376,,
2001-12-02,2001,Copenhagen Open,Hard,Goldstein P.,Vinck C.,80.0,101,,
2001-12-02,2001,Copenhagen Open,Hard,Gustafsson M.,Johansson J.,82.0,771,,
2001-12-02,2001,Copenhagen Open,Hard,Henman T.,Dosedel S.,10.0,86,,
2001-12-02,2001,Copenhagen Open,Hard,Ilie A.,Zib T.,43.0,123,,
2001-12-02,2001,Copenhagen Open,Hard,Mamiit C.,Sanguinetti D.,124.0,68,,
2001-12-02,2001,Copenhagen Open,Hard,Pless K.,Novak J.,147.0,62,,
2001-12-02,2001,Copenhagen Open,Hard,Schuettler R.,Knippschild J.,49.0,104,,
2001-12-02,2001,Copenhagen Open,Hard,Siemerink J.,Sluiter R.,98.0,106,,
2001-12-02,2001,Copenhagen Open,Hard,Tabara M.,Bjorkman J.,65.0,46,,
2001-12-02,2001,Copenhagen Open,Hard,Vinciguerra A.,Youzhny M.,47.0,91,,
2001-12-02,2001,Copenhagen Open,Hard,Ulihrach B.,Gaudenzi A.,54.0,100,,
2001-12-02,2001,Copenhagen Open,Hard,Youzhny M.,Behrend T.,91.0,159,,
2001-12-02,2001,Copenhagen Open,Hard,Burgsmuller L.,Tabara M.,137.0,65,,
2001-12-02,2001,Copenhagen Open,Hard,Gustafsson M.,Black W.,82.0,139,,
2001-12-02,2001,Copenhagen Open,Hard,Henman T.,Bastl G.,10.0,110,,
2001-12-02,2001,Copenhagen Open,Hard,Mamiit C.,Ilie A.,124.0,43,,
2001-12-02,2001,Copenhagen Open,Hard,Siemerink J.,Schuettler R.,98.0,49,,
2001-12-02,2001,Copenhagen Open,Hard,Ulihrach B.,Dupuis A.,54.0,89,,
2001-12-02,2001,Copenhagen Open,Hard,Vinciguerra A.,Goldstein P.,47.0,80,,
2001-12-02,2001,Copenhagen Open,Hard,Youzhny M.,Pless K.,91.0,147,,
2001-12-02,2001,Copenhagen Open,Hard,Henman T.,Ulihrach B.,10.0,54,,
2001-12-02,2001,Marseille Open,Hard,Kafelnikov Y.,Federer R.,7.0,23,,
2001-12-02,2001,Copenhagen Open,Hard,Vinciguerra A.,Burgsmuller L.,47.0,137,,
2001-12-02,2001,Copenhagen Open,Hard,Youzhny M.,Gustafsson M.,91.0,82,,
2001-12-02,2001,Copenhagen Open,Hard,Vinciguerra A.,Nestor D.,47.0,158,,
2001-12-02,2001,Marseille Open,Hard,Kafelnikov Y.,Grosjean S.,7.0,14,,
2001-12-03,2001,Indian Wells TMS,Hard,Clavet F.,Koubek S.,31.0,83,,
2001-12-03,2001,Indian Wells TMS,Hard,Bjorkman J.,El Aynaoui Y.,51.0,58,,
2001-12-03,2001,Indian Wells TMS,Hard,Agassi A.,Arazi H.,4.0,42,,
2001-12-03,2001,Indian Wells TMS,Hard,Gambill J.M.,Vicente F.,19.0,37,,
2001-12-03,2001,Indian Wells TMS,Hard,Grosjean S.,Moya C.,16.0,24,,
2001-12-03,2001,Indian Wells TMS,Hard,Henman T.,Pioline C.,10.0,20,,
2001-12-03,2001,Indian Wells TMS,Hard,Hewitt L.,Srichaphan P.,8.0,121,,
2001-12-03,2001,Indian Wells TMS,Hard,Ivanisevic G.,Enqvist T.,126.0,9,,
2001-12-03,2001,Indian Wells TMS,Hard,Kafelnikov Y.,Clavet F.,6.0,31,,
2001-12-03,2001,Indian Wells TMS,Hard,Kiefer N.,Fish M.,43.0,206,,
2001-12-03,2001,Indian Wells TMS,Hard,Kuerten G.,Dent T.,1.0,197,,
2001-12-03,2001,Indian Wells TMS,Hard,Lapentti N.,Bjorkman J.,27.0,51,,
2001-12-03,2001,Indian Wells TMS,Hard,Rafter P.,di Pasquale A.,11.0,63,,
2001-12-03,2001,Indian Wells TMS,Hard,Sampras P.,Santoro F.,3.0,49,,
2001-12-03,2001,Indian Wells TMS,Hard,Ulihrach B.,Massu N.,54.0,66,,
2001-12-03,2001,Indian Wells TMS,Hard,Corretja A.,Schalken S.,7.0,29,,
2001-12-03,2001,Indian Wells TMS,Hard,Agassi A.,Kiefer N.,4.0,43,,
2001-12-03,2001,Indian Wells TMS,Hard,Gambill J.M.,Kuerten G.,19.0,1,,
2001-12-03,2001,Indian Wells TMS,Hard,Hewitt L.,Ulihrach B.,8.0,54,,
2001-12-03,2001,Indian Wells TMS,Hard,Kafelnikov Y.,Ivanisevic G.,6.0,126,,
2001-12-03,2001,Indian Wells TMS,Hard,Lapentti N.,Henman T.,27.0,10,,
2001-12-03,2001,Indian Wells TMS,Hard,Rafter P.,Corretja A.,11.0,7,,
2001-12-03,2001,Indian Wells TMS,Hard,Sampras P.,Grosjean S.,3.0,16,,
2001-12-03,2001,Indian Wells TMS,Hard,Agassi A.,Lapentti N.,4.0,27,,
2001-12-03,2001,Indian Wells TMS,Hard,Hewitt L.,Escude N.,8.0,36,,
2001-12-03,2001,Indian Wells TMS,Hard,Kafelnikov Y.,Gambill J.M.,6.0,19,,
2001-12-03,2001,Indian Wells TMS,Hard,Sampras P.,Rafter P.,3.0,11,,
2001-12-03,2001,Indian Wells TMS,Hard,Agassi A.,Hewitt L.,4.0,8,,
2001-12-03,2001,Indian Wells TMS,Hard,Sampras P.,Kafelnikov Y.,3.0,6,,
2001-12-03,2001,Indian Wells TMS,Hard,Agassi A.,Sampras P.,4.0,3,,
2001-12-03,2001,Indian Wells TMS,Hard,Escude N.,Clement A.,36.0,12,,
2001-12-03,2001,Indian Wells TMS,Hard,Clement A.,Pozzi G.,12.0,44,,
2001-12-03,2001,Indian Wells TMS,Hard,Escude N.,Johansson T.,36.0,26,,
2001-12-03,2001,Indian Wells TMS,Hard,Vicente F.,Woodruff C.,37.0,89,,
2001-12-03,2001,Indian Wells TMS,Hard,Clement A.,Ilie A.,12.0,40,,
2001-12-03,2001,Indian Wells TMS,Hard,Corretja A.,Gaudio G.,7.0,30,,
2001-12-03,2001,Indian Wells TMS,Hard,Dent T.,Ferreira W.,197.0,17,,
2001-12-03,2001,Indian Wells TMS,Hard,di Pasquale A.,Voltchkov V.,63.0,28,,
2001-12-03,2001,Indian Wells TMS,Hard,Enqvist T.,Rosset M.,9.0,61,,
2001-12-03,2001,Indian Wells TMS,Hard,Escude N.,Vinciguerra A.,36.0,46,,
2001-12-03,2001,Indian Wells TMS,Hard,Fish M.,Philippoussis M.,206.0,15,,
2001-12-03,2001,Indian Wells TMS,Hard,Gambill J.M.,Hrbaty D.,19.0,14,,
2001-12-03,2001,Indian Wells TMS,Hard,Grosjean S.,Black B.,16.0,47,,
2001-12-03,2001,Indian Wells TMS,Hard,Haas T.,Sanguinetti D.,22.0,55,,
2001-12-03,2001,Indian Wells TMS,Hard,Agassi A.,Haas T.,4.0,22,,
2001-12-03,2001,Indian Wells TMS,Hard,Hewitt L.,Costa A.,8.0,34,,
2001-12-03,2001,Indian Wells TMS,Hard,Ivanisevic G.,Calatrava A.,126.0,56,,
2001-12-03,2001,Indian Wells TMS,Hard,Johansson T.,Safin M.,26.0,2,,
2001-12-03,2001,Indian Wells TMS,Hard,Henman T.,Schuettler R.,10.0,52,,
2001-12-03,2001,Indian Wells TMS,Hard,Kiefer N.,Federer R.,43.0,21,,
2001-12-03,2001,Indian Wells TMS,Hard,Ulihrach B.,Squillari F.,54.0,18,,
2001-12-03,2001,Indian Wells TMS,Hard,Srichaphan P.,Pavel A.,121.0,23,,
2001-12-03,2001,Indian Wells TMS,Hard,Kafelnikov Y.,Rios M.,6.0,25,,
2001-12-03,2001,Indian Wells TMS,Hard,Santoro F.,Gaudenzi A.,49.0,96,,
2001-12-03,2001,Indian Wells TMS,Hard,Sampras P.,Prinosil D.,3.0,32,,
2001-12-03,2001,Indian Wells TMS,Hard,Rafter P.,Rusedski G.,11.0,41,,
2001-12-03,2001,Indian Wells TMS,Hard,Schalken S.,Chela J.I.,29.0,76,,
2001-12-03,2001,Indian Wells TMS,Hard,Pioline C.,Mirnyi M.,20.0,38,,
2001-12-03,2001,Indian Wells TMS,Hard,Moya C.,Chang M.,24.0,33,,
2001-12-03,2001,Indian Wells TMS,Hard,Massu N.,Ferrero J.C.,66.0,13,,
2001-12-03,2001,Indian Wells TMS,Hard,Lapentti N.,Norman M.,27.0,5,,
2001-12-03,2001,Indian Wells TMS,Hard,Kuerten G.,Mamiit C.,1.0,125,,
2001-12-03,2001,Indian Wells TMS,Hard,Pozzi G.,Tarango J.,44.0,116,,
2001-12-11,2001,Masters Cup,Hard,Kafelnikov Y.,Ferrero J.C.,6.0,4,,
2001-12-11,2001,Masters Cup,Hard,Hewitt L.,Grosjean S.,2.0,7,,
2001-12-11,2001,Masters Cup,Hard,Hewitt L.,Ferrero J.C.,2.0,4,,
2001-12-11,2001,Masters Cup,Hard,Grosjean S.,Kafelnikov Y.,7.0,6,,
2001-12-11,2001,Masters Cup,Hard,Kafelnikov Y.,Kuerten G.,6.0,1,,
2001-12-11,2001,Masters Cup,Hard,Kafelnikov Y.,Ivanisevic G.,6.0,13,,
2001-12-11,2001,Masters Cup,Hard,Ivanisevic G.,Kuerten G.,13.0,1,,
2001-12-11,2001,Masters Cup,Hard,Agassi A.,Rafter P.,3.0,5,,
2001-12-11,2001,Masters Cup,Hard,Hewitt L.,Grosjean S.,2.0,7,,
2001-12-11,2001,Masters Cup,Hard,Hewitt L.,Agassi A.,2.0,3,,
2001-12-11,2001,Masters Cup,Hard,Grosjean S.,Rafter P.,7.0,5,,
2001-12-11,2001,Masters Cup,Hard,Grosjean S.,Agassi A.,7.0,3,,
2001-12-11,2001,Masters Cup,Hard,Ferrero J.C.,Kuerten G.,4.0,1,,
2001-12-11,2001,Masters Cup,Hard,Ferrero J.C.,Ivanisevic G.,4.0,13,,
2001-12-11,2001,Masters Cup,Hard,Hewitt L.,Rafter P.,2.0,5,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Sampras P.,Black B.,12.0,175,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Rusedski G.,Squillari F.,37.0,55,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Portas A.,Saretta F.,26.0,99,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Okun N.,Meligeni F.,112.0,59,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Moya C.,Haas T.,25.0,6,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Gaudenzi A.,Blake J.,52.0,49,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Malisse X.,Joyce M.,32.0,215,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Kratochvil M.,Canas G.,44.0,17,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Schuettler R.,Schalken S.,40.0,28,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Ferreira W.,Mamiit C.,48.0,108,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Corretja A.,Kohlmann M.,18.0,114,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Mantilla F.,Lee M.,33.0,96,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Vicente F.,Zabaleta M.,69.0,62,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Chela J.I.,Corretja A.,41.0,18,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Balcells J.,Kratochvil M.,123.0,44,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Chela J.I.,Ginepri R.,41.0,151,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Ferreira W.,Sampras P.,48.0,12,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Malisse X.,Gaudenzi A.,32.0,52,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Moya C.,Vicente F.,25.0,69,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Okun N.,Portas A.,112.0,26,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Schuettler R.,Mantilla F.,40.0,33,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Agassi A.,Chela J.I.,5.0,41,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Balcells J.,Okun N.,123.0,112,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Malisse X.,Ferreira W.,32.0,48,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Schuettler R.,Moya C.,40.0,25,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Agassi A.,Malisse X.,5.0,32,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Agassi A.,Rusedski G.,5.0,37,,
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Balcells J.,Blanco G.,123.0,77,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Sanguinetti D.,Gambill J.M.,60.0,23,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Sanguinetti D.,Roddick A.,60.0,13,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Fish M.,Stoliarov A.,134.0,110,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Gambill J.M.,Arthurs W.,23.0,84,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Hipfl M.,Savolt A.,74.0,85,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Lee H.T.,Sanchez D.,93.0,66,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Llodra M.,Calatrava A.,113.0,101,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Lopez F.,Woodruff C.,144.0,156,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Massu N.,Morrison J.,56.0,141,,
2002-04-03,2002,Citrix Tennis Championships,Hard,Nieminen J.,Goldstein P.,68.0,174,,
