date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won,matches_played_lastN,winrate_lastN,avg_odds_lastN
2019-03-01,2019,ASB Classic,Hard,Andreescu B.,152.0,Wozniacki C.,3.0,4.33,1.2,1,7.0,0.7142857142857143,1.9814285714285713
2019-03-09,2019,US Open,Hard,Andreescu B.,15.0,Townsend T.,116.0,1.22,4.33,1,7.0,0.7142857142857143,2.3428571428571425
2019-03-10,2019,China Open,Hard,Andreescu B.,6.0,Brady J.,66.0,1.28,3.75,1,8.0,0.75,2.2025
2019-04-01,2019,ASB Classic,Hard,Andreescu B.,152.0,Williams V.,39.0,2.37,1.57,1,8.0,0.75,1.9562499999999998
2019-04-10,2019,China Open,Hard,Andreescu B.,6.0,Osaka N.,4.0,1.72,2.1,0,8.0,0.875,2.0025
2019-05-01,2019,ASB Classic,Hard,Andreescu B.,152.0,Hsieh S.W.,28.0,1.9,1.9,1,8.0,0.875,2.02625
2019-05-09,2019,US Open,Hard,Andreescu B.,15.0,Mertens E.,26.0,1.5,2.62,1,8.0,0.875,2.01375
2019-06-01,2019,ASB Classic,Hard,Andreescu B.,152.0,Goerges J.,14.0,3.0,1.4,0,8.0,0.875,1.98625
2019-06-03,2019,BNP Paribas Open,Hard,Andreescu B.,60.0,Begu I.,70.0,1.25,3.75,1,8.0,0.75,2.165
2019-06-09,2019,US Open,Hard,Andreescu B.,15.0,Bencic B.,12.0,1.66,2.2,1,8.0,0.75,1.7799999999999998
2019-07-08,2019,Rogers Cup,Hard,Andreescu B.,27.0,Kasatkina D.,40.0,1.53,2.37,1,8.0,0.75,1.835
2019-07-08,2019,Rogers Cup,Hard,Andreescu B.,27.0,Bouchard E.,112.0,1.25,3.75,1,8.0,0.75,1.86625
2019-07-09,2019,US Open,Hard,Andreescu B.,15.0,Williams S.,8.0,3.4,1.33,1,8.0,0.75,1.72625
2019-08-08,2019,Rogers Cup,Hard,Andreescu B.,27.0,Bertens K.,5.0,3.0,1.4,1,8.0,0.875,1.9362499999999998
2019-09-03,2019,BNP Paribas Open,Hard,Andreescu B.,60.0,Cibulkova D.,35.0,1.5,2.5,1,8.0,0.875,2.07375
2019-09-08,2019,Rogers Cup,Hard,Andreescu B.,27.0,Pliskova Ka.,3.0,2.62,1.5,1,8.0,0.875,2.07375
2019-10-03,2019,BNP Paribas Open,Hard,Andreescu B.,60.0,Voegele S.,109.0,1.3,3.5,1,8.0,1.0,2.02625
2019-10-08,2019,Rogers Cup,Hard,Andreescu B.,27.0,Kenin S.,29.0,2.1,1.72,1,8.0,1.0,2.0325
2019-11-08,2019,Rogers Cup,Hard,Andreescu B.,27.0,Williams S.,10.0,2.37,1.57,1,8.0,1.0,2.0875000000000004
2019-12-03,2019,BNP Paribas Open,Hard,Andreescu B.,60.0,Wang Q.,18.0,1.66,2.2,1,8.0,1.0,2.1925
2021-01-04,2021,Miami Open,Hard,Andreescu B.,9.0,Sorribes Tormo S.,58.0,1.36,3.2,1,8.0,1.0,2.24375
2021-01-09,2021,US Open,Hard,Andreescu B.,7.0,Golubic V.,45.0,1.44,2.75,1,8.0,1.0,1.9887500000000002
2021-02-04,2021,Miami Open,Hard,Andreescu B.,9.0,Sakkari M.,25.0,2.1,1.72,1,8.0,1.0,1.79375
2021-03-04,2021,Miami Open,Hard,Andreescu B.,9.0,Barty A.,1.0,2.5,1.53,0,8.0,1.0,1.8687500000000001
2021-03-09,2021,US Open,Hard,Andreescu B.,7.0,Davis L.,98.0,1.25,4.0,1,8.0,0.875,1.85375
2021-04-09,2021,US Open,Hard,Andreescu B.,7.0,Minnen G.,104.0,1.3,3.5,1,8.0,0.875,1.8475
2021-07-09,2021,US Open,Hard,Andreescu B.,7.0,Sakkari M.,18.0,2.2,1.66,0,8.0,0.875,1.7475
2021-08-02,2021,Australian Open,Hard,Andreescu B.,9.0,Buzarnescu M.,138.0,1.25,4.0,1,8.0,0.75,1.7262499999999998
2021-10-02,2021,Australian Open,Hard,Andreescu B.,9.0,Hsieh S.W.,71.0,1.3,3.5,0,8.0,0.75,1.6750000000000003
2021-10-10,2021,BNP Paribas Open,Hard,Andreescu B.,21.0,Riske A.,51.0,1.4,3.0,1,8.0,0.625,1.6675
2021-11-08,2021,Canadian Open,Hard,Andreescu B.,8.0,Dart H.,172.0,1.33,3.4,1,8.0,0.625,1.6625
2021-11-10,2021,BNP Paribas Open,Hard,Andreescu B.,21.0,Kontaveit A.,20.0,2.75,1.44,0,8.0,0.625,1.5662500000000001
2022-01-09,2022,US Open,Hard,Andreescu B.,48.0,Haddad Maia B.,15.0,2.2,1.66,1,8.0,0.625,1.5975000000000001
2022-02-08,2022,Mubadala Silicon Valley Classic,Hard,Andreescu B.,54.0,Rogers S.,45.0,1.36,3.2,0,8.0,0.625,1.71625
2022-03-09,2022,US Open,Hard,Andreescu B.,48.0,Garcia C.,17.0,2.3,1.61,0,8.0,0.5,1.7237500000000001
2022-10-08,2022,Canadian Open,Hard,Andreescu B.,53.0,Kasatkina D.,9.0,1.9,1.9,1,8.0,0.5,1.73625
2022-11-08,2022,Canadian Open,Hard,Andreescu B.,53.0,Cornet A.,40.0,1.53,2.5,1,8.0,0.5,1.8175
2022-11-10,2022,San Diego Open,Hard,Andreescu B.,57.0,Samsonova L.,23.0,2.75,1.44,1,8.0,0.625,1.8462500000000002
2022-12-08,2022,Canadian Open,Hard,Andreescu B.,53.0,Zheng Q.,51.0,1.66,2.2,0,8.0,0.625,2.015
2023-01-01,2023,Adelaide International 1,Hard,Andreescu B.,46.0,Muguruza G.,55.0,1.5,2.63,1,8.0,0.5,2.05625
2023-02-02,2023,Thailand Open,Hard,Andreescu B.,42.0,Zakharova A.,186.0,1.07,9.0,1,8.0,0.625,1.9
2023-03-02,2023,Thailand Open,Hard,Andreescu B.,42.0,Kostyuk M.,60.0,1.57,2.38,1,8.0,0.625,1.75875
2023-04-01,2023,Adelaide International 1,Hard,Andreescu B.,46.0,Kudermetova V.,9.0,2.2,1.67,0,8.0,0.75,1.785
2023-04-02,2023,Thailand Open,Hard,Andreescu B.,42.0,Tsurenko L.,136.0,1.33,3.4,0,8.0,0.75,1.7725
2023-07-02,2023,Abu Dhabi WTA Women's Tennis Open,Hard,Andreescu B.,37.0,Putintseva Y.,45.0,1.62,2.3,0,8.0,0.625,1.70125
2023-09-08,2023,Canadian Open,Hard,Andreescu B.,41.0,Giorgi C.,51.0,1.67,2.2,0,8.0,0.5,1.7125
2023-12-03,2023,BNP Paribas Open,Hard,Andreescu B.,36.0,Stearns P.,126.0,1.4,3.0,1,8.0,0.375,1.5775
2024-07-08,2024,Canadian Open,Hard,Andreescu B.,175.0,Tsurenko L.,85.0,1.22,4.33,0,8.0,0.5,1.5450000000000002
2023-02-02,2023,Lyon Open,Hard,Andreeva E.,134.0,Paolini J.,66.0,2.5,1.53,0,7.0,0.42857142857142855,1.5514285714285716
2023-02-03,2023,ATX Open,Hard,Andreeva E.,135.0,Friedsam A.L.,108.0,2.5,1.53,0,7.0,0.2857142857142857,1.7557142857142858
2024-06-02,2024,Transylvania Open,Hard,Andreeva E.,112.0,Todoni A.,230.0,1.14,5.5,1,7.0,0.14285714285714285,1.8885714285714286
2024-07-02,2024,Transylvania Open,Hard,Andreeva E.,112.0,Bogdan A.,65.0,1.62,2.3,0,7.0,0.2857142857142857,1.7371428571428569
2024-07-03,2024,BNP Paribas Open,Hard,Andreeva E.,98.0,Collins D.,56.0,3.2,1.36,0,7.0,0.2857142857142857,1.7785714285714285
2024-07-08,2024,Canadian Open,Hard,Andreeva E.,88.0,Stakusic M.,160.0,1.8,2.0,0,7.0,0.2857142857142857,2.0042857142857144
2024-07-10,2024,Wuhan Open,Hard,Andreeva E.,70.0,Yastremska D.,36.0,1.8,2.0,1,7.0,0.2857142857142857,2.0228571428571427
2024-09-10,2024,Wuhan Open,Hard,Andreeva E.,70.0,Andreeva M.,19.0,5.5,1.14,1,7.0,0.2857142857142857,2.08
2024-10-10,2024,Wuhan Open,Hard,Andreeva E.,70.0,Paolini J.,6.0,3.5,1.3,0,8.0,0.375,2.5075000000000003
2024-11-02,2024,Qatar Open,Hard,Andreeva E.,106.0,Shnaider D.,75.0,2.38,1.57,1,8.0,0.375,2.6325000000000003
2022-04-10,2022,Jasmin Open,Hard,Andreeva M.,429.0,Potapova A.,51.0,3.75,1.28,0,7.0,0.42857142857142855,2.6514285714285717
2023-01-10,2023,China Open,Hard,Andreeva M.,60.0,Krejcikova B.,12.0,2.38,1.57,1,7.0,0.2857142857142857,3.0242857142857145
2023-03-10,2023,China Open,Hard,Andreeva M.,60.0,Pavlyuchenkova A.,62.0,1.67,2.2,1,7.0,0.42857142857142855,3.1328571428571435
2023-04-10,2023,China Open,Hard,Andreeva M.,60.0,Rybakina E.,5.0,3.0,1.4,0,7.0,0.5714285714285714,2.914285714285714
2023-10-10,2023,Hong Kong Tennis Open,Hard,Andreeva M.,50.0,Yastremska D.,97.0,1.2,4.5,1,7.0,0.5714285714285714,3.0857142857142854
2023-12-10,2023,Hong Kong Tennis Open,Hard,Andreeva M.,50.0,Fernandez L.A.,60.0,1.5,2.63,0,7.0,0.5714285714285714,3.0
2024-02-10,2024,China Open,Hard,Andreeva M.,22.0,Linette M.,45.0,1.29,3.75,1,7.0,0.42857142857142855,2.4285714285714284
2024-03-01,2024,Brisbane International,Hard,Andreeva M.,58.0,Samsonova L.,15.0,1.8,2.0,1,7.0,0.5714285714285714,2.1128571428571425
2024-04-01,2024,Brisbane International,Hard,Andreeva M.,58.0,Rodionova Ar.,113.0,1.08,8.0,1,8.0,0.625,2.07375
2024-04-10,2024,China Open,Hard,Andreeva M.,22.0,Zheng Q.,7.0,2.2,1.67,0,8.0,0.75,1.74
2024-05-01,2024,Brisbane International,Hard,Andreeva M.,58.0,Noskova L.,40.0,1.25,4.0,0,8.0,0.625,1.7174999999999998
2024-06-03,2024,BNP Paribas Open,Hard,Andreeva M.,38.0,Volynets K.,131.0,1.3,3.5,0,8.0,0.5,1.665
2024-08-10,2024,Wuhan Open,Hard,Andreeva M.,19.0,Wang Xiy.,99.0,1.3,3.5,1,8.0,0.5,1.4525000000000001
2024-09-10,2024,Wuhan Open,Hard,Andreeva M.,19.0,Andreeva E.,70.0,1.14,5.5,0,8.0,0.5,1.465
2025-01-10,2025,China Open,Hard,Andreeva M.,5.0,Kartal S.,81.0,1.2,4.5,0,8.0,0.5,1.42
2025-02-01,2025,Brisbane International,Hard,Andreeva M.,16.0,Noskova L.,26.0,1.57,2.38,1,8.0,0.375,1.4087500000000002
2025-03-01,2025,Brisbane International,Hard,Andreeva M.,16.0,Jabeur O.,42.0,1.3,3.5,1,8.0,0.375,1.3800000000000001
2025-04-01,2025,Brisbane International,Hard,Andreeva M.,16.0,Sabalenka A.,1.0,3.2,1.36,0,8.0,0.375,1.4075
2025-07-10,2025,Wuhan Open,Hard,Andreeva M.,5.0,Siegemund L.,57.0,1.17,5.0,0,8.0,0.375,1.5325
2025-08-03,2025,BNP Paribas Open,Hard,Andreeva M.,11.0,Gracheva V.,70.0,1.13,6.0,1,8.0,0.375,1.5225000000000002
2025-09-02,2025,Qatar Open,Hard,Andreeva M.,15.0,Volynets K.,64.0,1.3,3.5,1,8.0,0.5,1.50125
2025-10-03,2025,BNP Paribas Open,Hard,Andreeva M.,11.0,Tauson C.,21.0,1.44,2.75,1,8.0,0.5,1.50125
2025-11-02,2025,Qatar Open,Hard,Andreeva M.,15.0,Sramkova R.,46.0,1.22,4.33,0,8.0,0.625,1.53875
2025-12-01,2025,Australian Open,Hard,Andreeva M.,15.0,Bouzkova M.,43.0,1.29,3.75,1,8.0,0.625,1.54125
2025-12-03,2025,BNP Paribas Open,Hard,Andreeva M.,11.0,Rybakina E.,7.0,1.91,1.91,1,8.0,0.625,1.5062499999999999
2007-01-11,2007,Bell Challenge,Hard,Ani M.,120.0,Ditty J.,122.0,2.2,1.61,0,7.0,0.5714285714285714,1.5357142857142858
2018-01-08,2018,Mubadala Silicon Valley Classic,Hard,Anisimova A.,198.0,Wang Q.,53.0,1.66,2.1,1,6.0,0.6666666666666666,1.258333333333333
2018-02-08,2018,Mubadala Silicon Valley Classic,Hard,Anisimova A.,198.0,Buzarnescu M.,24.0,2.0,1.72,0,6.0,0.8333333333333334,1.3399999999999999
2018-07-03,2018,BNP Paribas Open,Hard,Anisimova A.,149.0,Parmentier P.,94.0,1.25,3.75,1,6.0,0.6666666666666666,1.485
2018-10-03,2018,BNP Paribas Open,Hard,Anisimova A.,149.0,Pavlyuchenkova A.,23.0,1.83,1.83,1,6.0,0.6666666666666666,1.4766666666666666
2018-11-03,2018,BNP Paribas Open,Hard,Anisimova A.,149.0,Kvitova P.,9.0,3.5,1.28,1,6.0,0.6666666666666666,1.5416666666666667
2018-11-09,2018,Japan Women's Tennis Open,Hard,Anisimova A.,134.0,Fett J.,129.0,1.18,4.5,1,6.0,0.8333333333333334,1.9216666666666666
2018-12-09,2018,Japan Women's Tennis Open,Hard,Anisimova A.,134.0,Zheng S.,76.0,1.4,2.75,1,6.0,0.8333333333333334,1.9033333333333333
2019-01-01,2019,ASB Classic,Hard,Anisimova A.,96.0,Cepelova J.,188.0,1.44,2.62,1,7.0,0.8571428571428571,1.8314285714285714
2019-01-08,2019,Mubadala Silicon Valley Classic,Hard,Anisimova A.,23.0,Brengle M.,78.0,1.3,3.4,1,8.0,0.875,1.7825
2019-03-01,2019,ASB Classic,Hard,Anisimova A.,96.0,Strycova B.,33.0,1.66,2.1,1,8.0,0.875,1.7375
2019-03-01,2019,ASB Classic,Hard,Anisimova A.,96.0,Kuzmova V.,50.0,1.61,2.3,0,8.0,1.0,1.695
2019-03-08,2019,Mubadala Silicon Valley Classic,Hard,Anisimova A.,23.0,Zheng S.,55.0,1.33,3.4,0,8.0,0.875,1.74
2019-06-03,2019,BNP Paribas Open,Hard,Anisimova A.,67.0,Krunic A.,57.0,1.28,3.5,1,8.0,0.75,1.6775
2019-09-03,2019,BNP Paribas Open,Hard,Anisimova A.,67.0,Mertens E.,16.0,1.72,2.0,0,8.0,0.75,1.4
2020-01-09,2020,US Open,Hard,Anisimova A.,28.0,Tomova V.,133.0,1.1,7.0,1,8.0,0.625,1.4675
2020-03-09,2020,US Open,Hard,Anisimova A.,28.0,Scott K.,637.0,1.12,6.0,1,8.0,0.625,1.43
2020-05-09,2020,US Open,Hard,Anisimova A.,28.0,Sakkari M.,22.0,1.9,1.9,0,8.0,0.625,1.3900000000000001
2020-07-01,2020,ASB Classic,Hard,Anisimova A.,25.0,Kozlova K.,89.0,1.25,3.75,1,8.0,0.5,1.4649999999999999
2020-08-01,2020,ASB Classic,Hard,Anisimova A.,25.0,Kasatkina D.,70.0,1.4,2.75,1,8.0,0.5,1.4137499999999998
2020-10-01,2020,ASB Classic,Hard,Anisimova A.,25.0,Bouchard E.,262.0,1.3,3.5,1,8.0,0.625,1.3875
2020-11-01,2020,ASB Classic,Hard,Anisimova A.,25.0,Williams S.,10.0,3.2,1.36,0,8.0,0.75,1.38375
2021-03-09,2021,US Open,Hard,Anisimova A.,75.0,Pliskova Ka.,4.0,3.0,1.4,0,8.0,0.625,1.6237500000000002
2021-04-08,2021,Mubadala Silicon Valley Classic,Hard,Anisimova A.,84.0,Tomljanovic A.,50.0,1.72,2.1,0,8.0,0.625,1.78375
2021-08-03,2021,Dubai Duty Free Tennis Championships,Hard,Anisimova A.,32.0,Konjuh A.,401.0,1.72,2.1,1,8.0,0.5,1.86125
2021-08-10,2021,BNP Paribas Open,Hard,Anisimova A.,81.0,Scott K.,439.0,1.16,5.0,1,8.0,0.5,1.93625
2021-09-03,2021,Dubai Duty Free Tennis Championships,Hard,Anisimova A.,32.0,Muguruza G.,16.0,4.33,1.22,0,8.0,0.625,1.84375
2021-09-08,2021,Canadian Open,Hard,Anisimova A.,86.0,Martincova T.,61.0,1.72,2.1,1,8.0,0.5,2.22875
2021-09-10,2021,BNP Paribas Open,Hard,Anisimova A.,81.0,Giorgi C.,38.0,1.72,2.1,1,8.0,0.5,2.2687500000000003
2021-11-08,2021,Canadian Open,Hard,Anisimova A.,86.0,Dodin O.,109.0,1.4,3.0,1,8.0,0.5,2.32125
2021-12-08,2021,Canadian Open,Hard,Anisimova A.,86.0,Pliskova Ka.,6.0,2.37,1.57,0,8.0,0.625,2.09625
2021-12-10,2021,BNP Paribas Open,Hard,Anisimova A.,81.0,Krejcikova B.,5.0,2.37,1.57,0,8.0,0.625,2.0175
2022-01-08,2022,Mubadala Silicon Valley Classic,Hard,Anisimova A.,22.0,Krueger A.,242.0,1.11,6.5,1,8.0,0.625,2.09875
2022-03-08,2022,Mubadala Silicon Valley Classic,Hard,Anisimova A.,22.0,Pliskova Ka.,15.0,1.4,3.0,1,8.0,0.625,2.0225
2022-04-01,2022,Melbourne Summer Set 2,Hard,Anisimova A.,78.0,Van Uytvanck A.,58.0,1.61,2.3,1,8.0,0.625,2.0524999999999998
2022-06-01,2022,Melbourne Summer Set 2,Hard,Anisimova A.,78.0,Cirstea S.,39.0,1.66,2.2,1,8.0,0.75,1.7125000000000001
2022-06-08,2022,Mubadala Silicon Valley Classic,Hard,Anisimova A.,22.0,Rogers S.,45.0,1.53,2.5,0,8.0,0.75,1.705
2022-07-01,2022,Melbourne Summer Set 2,Hard,Anisimova A.,78.0,Begu I.,62.0,1.57,2.37,1,8.0,0.625,1.68125
2022-08-01,2022,Melbourne Summer Set 2,Hard,Anisimova A.,78.0,Kasatkina D.,26.0,1.9,1.9,1,8.0,0.625,1.7025000000000001
2022-09-01,2022,Melbourne Summer Set 2,Hard,Anisimova A.,78.0,Sasnovich A.,107.0,1.4,3.0,1,8.0,0.75,1.64375
2022-09-08,2022,Canadian Open,Hard,Anisimova A.,22.0,Zhao C.,188.0,1.07,9.0,1,8.0,0.875,1.5225000000000002
2022-10-08,2022,Canadian Open,Hard,Anisimova A.,22.0,Pliskova Ka.,14.0,1.5,2.62,0,8.0,0.875,1.5175
2022-11-03,2022,BNP Paribas Open,Hard,Anisimova A.,43.0,Navarro E.,200.0,1.08,8.0,1,8.0,0.75,1.5299999999999998
2023-02-01,2023,Adelaide International 1,Hard,Anisimova A.,23.0,Kudermetova V.,9.0,2.5,1.53,0,8.0,0.75,1.46375
2023-10-01,2023,Adelaide International 2,Hard,Anisimova A.,29.0,Samsonova L.,19.0,2.75,1.44,1,8.0,0.625,1.56875
2023-11-01,2023,Adelaide International 2,Hard,Anisimova A.,29.0,Haddad Maia B.,15.0,2.0,1.8,0,8.0,0.75,1.72125
2023-11-03,2023,BNP Paribas Open,Hard,Anisimova A.,35.0,Noskova L.,54.0,1.8,2.0,0,8.0,0.625,1.775
2024-01-01,2024,ASB Classic,Hard,Anisimova A.,373.0,Pavlyuchenkova A.,60.0,2.5,1.53,1,8.0,0.5,1.7625
2024-02-08,2024,Citi Open,Hard,Anisimova A.,176.0,Dolehide C.,49.0,1.44,2.75,0,8.0,0.5,1.9
2024-02-10,2024,China Open,Hard,Anisimova A.,43.0,Zheng Q.,7.0,3.75,1.29,0,8.0,0.375,1.9462499999999998
2024-03-01,2024,ASB Classic,Hard,Anisimova A.,373.0,Bouzkova M.,36.0,2.38,1.57,0,8.0,0.375,2.2275
2024-07-08,2024,Canadian Open,Hard,Anisimova A.,132.0,Dolehide C.,46.0,1.57,2.38,1,8.0,0.25,2.3899999999999997
2024-08-08,2024,Canadian Open,Hard,Anisimova A.,132.0,Kasatkina D.,12.0,1.8,2.0,1,8.0,0.375,2.2737499999999997
2024-08-10,2024,Wuhan Open,Hard,Anisimova A.,39.0,Bucsa C.,71.0,1.33,3.4,1,8.0,0.375,2.155
2024-09-08,2024,Canadian Open,Hard,Anisimova A.,132.0,Kalinskaya A.,17.0,2.38,1.57,1,8.0,0.5,2.07125
2024-09-10,2024,Wuhan Open,Hard,Anisimova A.,39.0,Kostyuk M.,17.0,1.73,2.1,0,8.0,0.625,2.14375
2024-10-08,2024,Canadian Open,Hard,Anisimova A.,132.0,Sabalenka A.,3.0,4.0,1.25,1,8.0,0.5,2.0475
2024-11-08,2024,Canadian Open,Hard,Anisimova A.,132.0,Navarro E.,15.0,2.2,1.67,1,8.0,0.625,2.3675
2024-12-08,2024,Canadian Open,Hard,Anisimova A.,132.0,Pegula J.,6.0,2.5,1.53,0,8.0,0.75,2.17375
2025-01-11,2025,WTA Finals,Hard,Anisimova A.,4.0,Rybakina E.,6.0,2.0,1.8,0,8.0,0.75,2.1887499999999998
2025-02-08,2025,Canadian Open,Hard,Anisimova A.,7.0,Raducanu E.,33.0,1.83,2.0,1,8.0,0.625,2.2424999999999997
2025-02-09,2025,US Open,Hard,Anisimova A.,9.0,Haddad Maia B.,22.0,1.25,4.0,1,8.0,0.625,2.24625
2025-02-10,2025,China Open,Hard,Anisimova A.,4.0,Paolini J.,8.0,1.57,2.38,1,8.0,0.625,2.23625
2025-03-09,2025,US Open,Hard,Anisimova A.,9.0,Swiatek I.,2.0,4.33,1.22,1,8.0,0.625,2.135
2025-03-11,2025,WTA Finals,Hard,Anisimova A.,4.0,Keys M.,7.0,1.3,3.5,1,8.0,0.75,2.46
2025-04-08,2025,Canadian Open,Hard,Anisimova A.,7.0,Svitolina E.,13.0,1.95,1.85,0,8.0,0.75,2.1225
2025-04-10,2025,China Open,Hard,Anisimova A.,4.0,Gauff C.,3.0,2.0,1.8,1,8.0,0.625,2.09125
2025-05-09,2025,US Open,Hard,Anisimova A.,9.0,Osaka N.,24.0,1.91,1.91,1,8.0,0.75,2.02875
2025-05-10,2025,China Open,Hard,Anisimova A.,4.0,Noskova L.,27.0,1.33,3.4,1,8.0,0.875,2.0175
2025-05-11,2025,WTA Finals,Hard,Anisimova A.,4.0,Swiatek I.,2.0,2.63,1.5,1,8.0,0.875,1.955
2025-06-09,2025,US Open,Hard,Anisimova A.,9.0,Sabalenka A.,1.0,2.63,1.53,0,8.0,0.875,2.1275
2025-07-01,2025,Hobart International,Hard,Anisimova A.,36.0,Saville D.,112.0,1.25,4.0,1,8.0,0.75,2.26
2025-07-11,2025,WTA Finals,Hard,Anisimova A.,4.0,Sabalenka A.,1.0,3.0,1.36,0,8.0,0.75,1.875
2025-08-01,2025,Hobart International,Hard,Anisimova A.,36.0,Bondar A.,97.0,1.2,4.5,1,8.0,0.625,2.0875
2025-09-01,2025,Hobart International,Hard,Anisimova A.,36.0,Avanesyan E.,44.0,1.57,2.38,0,8.0,0.75,1.99375
2025-09-02,2025,Qatar Open,Hard,Anisimova A.,41.0,Azarenka V.,30.0,1.73,2.1,1,8.0,0.625,1.94
2025-09-03,2025,BNP Paribas Open,Hard,Anisimova A.,18.0,Bencic B.,58.0,2.38,1.57,0,8.0,0.625,1.9175
2025-10-08,2025,Western & Southern Financial Group Women's Open,Hard,Anisimova A.,8.0,Jeanjean L.,95.0,,,1,8.0,0.5,2.04875
2025-11-02,2025,Qatar Open,Hard,Anisimova A.,41.0,Badosa P.,10.0,2.5,1.53,1,8.0,0.5,1.965714285714286
2025-11-08,2025,Western & Southern Financial Group Women's Open,Hard,Anisimova A.,8.0,Kalinskaya A.,34.0,1.45,2.8,0,8.0,0.625,1.947142857142857
2025-12-02,2025,Qatar Open,Hard,Anisimova A.,41.0,Fernandez L.A.,27.0,1.91,1.91,1,8.0,0.5,1.9757142857142858
2011-11-10,2011,HP Open,Hard,Aoyama S.,461.0,Shvedova Y.,257.0,6.5,1.11,0,7.0,0.5714285714285714,1.805
2014-07-10,2014,Japan Women's Open Tennis,Hard,Aoyama S.,257.0,Voracova R.,188.0,1.83,1.83,1,7.0,0.42857142857142855,2.688333333333334
2014-09-10,2014,Japan Women's Open Tennis,Hard,Aoyama S.,257.0,Davis L.,57.0,3.0,1.36,0,7.0,0.5714285714285714,2.731666666666667
2017-09-10,2017,Prudential Hong Kong Tennis Open,Hard,Aoyama S.,335.0,Cabrera L.,155.0,2.62,1.44,0,7.0,0.42857142857142855,2.9433333333333334
2023-01-08,2023,Prague Open,Hard,Arango E.,177.0,Palicova B.,215.0,1.57,2.38,1,6.0,0.5,3.056
2023-02-08,2023,Prague Open,Hard,Arango E.,177.0,Cristian J.,121.0,2.1,1.73,0,6.0,0.5,2.8083333333333336
2024-07-02,2024,Transylvania Open,Hard,Arango E.,122.0,Cocciaretto E.,56.0,4.5,1.2,0,6.0,0.3333333333333333,2.741666666666667
2025-02-03,2025,Merida Open,Hard,Arango E.,133.0,Saville D.,121.0,2.2,1.67,1,6.0,0.3333333333333333,3.25
2025-02-03,2025,Merida Open,Hard,Arango E.,133.0,Navarro E.,10.0,5.0,1.17,0,7.0,0.42857142857142855,3.1
2025-07-10,2025,Wuhan Open,Hard,Arango E.,49.0,Samsonova L.,20.0,3.4,1.33,0,7.0,0.42857142857142855,2.8857142857142857
2025-08-08,2025,Western & Southern Financial Group Women's Open,Hard,Arango E.,81.0,Wang Xin.,37.0,4.33,1.22,0,7.0,0.2857142857142857,3.11
2025-10-09,2025,Guadalajara Open,Hard,Arango E.,86.0,Linette M.,37.0,3.0,1.4,1,7.0,0.2857142857142857,3.3000000000000003
2025-11-09,2025,Guadalajara Open,Hard,Arango E.,86.0,Hunter S.,1269.0,1.44,2.75,1,8.0,0.375,3.2625
2018-03-04,2018,Monterrey Open,Hard,Arconada U.M.,246.0,Sanchez A.S.,302.0,1.3,3.4,0,7.0,0.2857142857142857,3.5042857142857144
2020-07-01,2020,ASB Classic,Hard,Arconada U.M.,135.0,Martic P.,15.0,4.5,1.18,0,7.0,0.2857142857142857,3.39
2021-08-10,2021,BNP Paribas Open,Hard,Arconada U.M.,189.0,Tomljanovic A.,47.0,3.2,1.36,0,7.0,0.2857142857142857,3.39
2013-10-09,2013,Tashkent Open,Hard,Arefyeva T.,254.0,Glushko J.,99.0,4.5,1.16,0,6.0,0.16666666666666666,3.5883333333333334
2010-10-08,2010,Western & Southern Financial Group Women's Open,Hard,Arn G.,104.0,Wickmayer Y.,16.0,7.0,1.08,0,5.0,0.2,3.306
2010-12-10,2010,HP Open,Hard,Arn G.,87.0,Savchuk O.,168.0,3.25,1.33,0,5.0,0.2,4.026
2011-02-03,2011,Monterrey Open,Hard,Arn G.,58.0,Errani S.,41.0,2.5,1.5,1,5.0,0.2,3.81
2011-02-08,2011,Mercury Insurance Open,Hard,Arn G.,71.0,Lisicki S.,25.0,6.5,1.11,0,5.0,0.2,3.71
2011-03-01,2011,ASB Classic,Hard,Arn G.,88.0,Ondraskova Z.,83.0,1.72,2.0,1,6.0,0.16666666666666666,4.175
2011-05-01,2011,ASB Classic,Hard,Arn G.,88.0,Arvidsson S.,53.0,2.75,1.4,1,6.0,0.3333333333333333,4.245
2011-05-01,2011,ASB Classic,Hard,Arn G.,88.0,Sharapova M.,18.0,8.0,1.06,1,6.0,0.5,3.953333333333333
2011-05-03,2011,Monterrey Open,Hard,Arn G.,58.0,Pavlyuchenkova A.,19.0,3.25,1.33,0,7.0,0.5714285714285714,4.531428571428571
2011-07-01,2011,ASB Classic,Hard,Arn G.,88.0,Goerges J.,40.0,3.25,1.33,1,8.0,0.5,4.37125
2011-08-01,2011,ASB Classic,Hard,Arn G.,88.0,Wickmayer Y.,23.0,3.25,1.33,1,8.0,0.625,3.9025
2011-08-08,2011,Rogers Cup,Hard,Arn G.,69.0,Zakopalova K.,43.0,1.61,2.2,1,8.0,0.75,3.9025
2011-09-03,2011,BNP Paribas Open,Hard,Arn G.,53.0,Errani S.,40.0,2.25,1.57,0,8.0,0.75,3.79125
2011-10-08,2011,Rogers Cup,Hard,Arn G.,69.0,Petkovic A.,10.0,4.5,1.18,0,8.0,0.75,3.26
2012-03-01,2012,ASB Classic,Hard,Arn G.,63.0,Goerges J.,21.0,3.25,1.33,0,8.0,0.625,3.6075
