date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won,matches_played_last10,winrate_last10,avg_odds_last10
2001-05-03,2001,Citrix Tennis Championships,Hard,Spadea V.,188,Goellner M.K.,177.0,,,0,7.0,0.5714285714285714,3.445714285714286
2002-07-10,2002,CA Tennis Trophy,Hard,Spadea V.,56,Blake J.,27.0,2.625,1.444,0,7.0,0.42857142857142855,3.6866666666666674
2002-09-09,2002,Brasil Open,Hard,Spadea V.,66,Calleri A.,45.0,2.1,1.667,0,7.0,0.2857142857142857,3.290833333333334
2002-09-09,2002,Brasil Open,Hard,Spadea V.,66.0,Ancic M.,112,,,1,7.0,0.2857142857142857,2.9741666666666675
2002-12-08,2002,Legg Mason Classic,Hard,Spadea V.,69,Vacek J.,67.0,,,0,7.0,0.42857142857142855,3.045000000000001
2003-01-08,2003,Mercedes-Benz Cup,Hard,Spadea V.,31,Kiefer N.,75.0,1.833,1.833,0,8.0,0.375,3.045000000000001
2003-02-01,2003,AAPT Championships,Hard,Spadea V.,67,Vahaly B.,102.0,1.533,2.375,0,8.0,0.25,2.8616000000000015
2003-04-03,2003,International Championships,Hard,Spadea V.,55.0,Llodra M.,109,1.533,2.375,1,8.0,0.25,2.0682000000000014
2003-05-08,2003,Montreal TMS,Hard,Spadea V.,34.0,Sluiter R.,53,1.444,2.625,1,9.0,0.3333333333333333,1.979000000000001
2003-06-01,2003,Heineken Open,Hard,Spadea V.,67.0,Dupuis A.,69,,,1,9.0,0.3333333333333333,1.8446666666666678
2003-06-08,2003,Montreal TMS,Hard,Spadea V.,34.0,Clement A.,33,2.1,1.667,1,10.0,0.4,1.8446666666666678
2003-07-03,2003,International Championships,Hard,Spadea V.,55,Saretta F.,88.0,1.5,2.5,0,10.0,0.5,1.8811428571428581
2003-07-08,2003,Montreal TMS,Hard,Spadea V.,34,Nalbandian D.,21.0,2.25,1.571,0,10.0,0.5,1.7204285714285723
2003-07-10,2003,CA Tennis Trophy,Hard,Spadea V.,31.0,Sanguinetti D.,94,1.833,1.833,1,10.0,0.5,1.7418571428571439
2003-08-01,2003,Heineken Open,Hard,Spadea V.,67,Zabaleta M.,48.0,2.0,1.727,0,10.0,0.5,1.7532500000000009
2003-09-10,2003,CA Tennis Trophy,Hard,Spadea V.,31,Moya C.,7.0,4.0,1.222,0,10.0,0.5,1.7806666666666675
2003-11-03,2003,Pacific Life Open,Hard,Spadea V.,56.0,Srichaphan P.,12,2.625,1.444,1,10.0,0.5,2.021444444444445
2003-12-03,2003,Pacific Life Open,Hard,Spadea V.,56.0,Kiefer N.,76,1.727,2.0,1,10.0,0.6,2.142777777777779
2003-12-08,2003,Western & Southern Financial Group Masters,Hard,Spadea V.,31,El Aynaoui Y.,22.0,2.1,1.667,0,10.0,0.6,2.164333333333334
2004-01-09,2004,US Open,Hard,Spadea V.,24.0,Horna L.,33.0,1.615,2.2,1,10.0,0.5,2.2372222222222233
2004-02-03,2004,Franklin Templeton Tennis Classic,Hard,Spadea V.,29.0,Johansson T.,231.0,2.2,1.615,1,10.0,0.5,2.1750000000000007
2004-02-04,2004,NASDAQ-100 Open,Hard,Spadea V.,36.0,Calleri A.,21.0,2.0,1.72,1,10.0,0.5,2.185000000000001
2004-03-03,2004,Franklin Templeton Tennis Classic,Hard,Spadea V.,29.0,Arthurs W.,131.0,1.5,2.5,1,10.0,0.6,2.2350000000000008
2004-03-04,2004,NASDAQ-100 Open,Hard,Spadea V.,36.0,Roddick A.,3.0,4.0,1.25,0,10.0,0.7,2.160000000000001
2004-03-08,2004,Western & Southern Financial Group Masters,Hard,Spadea V.,20.0,Arazi H.,35.0,1.571,2.25,0,10.0,0.6,2.376700000000001
2004-03-09,2004,US Open,Hard,Spadea V.,24.0,Melzer J.,40.0,1.571,2.25,0,10.0,0.6,2.333800000000001
2004-05-01,2004,AAPT Championships,Hard,Spadea V.,29.0,Melzer J.,79.0,,,1,10.0,0.6,2.090900000000001
2004-05-03,2004,Franklin Templeton Tennis Classic,Hard,Spadea V.,29.0,Blake J.,37.0,2.375,1.533,1,10.0,0.6,2.0315555555555562
2004-07-01,2004,AAPT Championships,Hard,Spadea V.,29.0,Arthurs W.,117.0,1.667,2.1,1,10.0,0.6,2.1035555555555567
2004-07-03,2004,Franklin Templeton Tennis Classic,Hard,Spadea V.,29.0,Roddick A.,3.0,5.5,1.125,1,10.0,0.7,2.0554444444444453
2004-07-03,2004,Franklin Templeton Tennis Classic,Hard,Spadea V.,29.0,Kiefer N.,46.0,1.833,1.833,1,10.0,0.7,2.487111111111112
2004-09-01,2004,AAPT Championships,Hard,Spadea V.,29.0,Llodra M.,173.0,1.571,2.25,0,10.0,0.7,2.446333333333334
2004-11-02,2004,Siebel Open,Hard,Spadea V.,27.0,Haas T.,,,,1,10.0,0.6,2.3986666666666676
2004-12-02,2004,Siebel Open,Hard,Spadea V.,27.0,Lee H.T.,72.0,1.533,2.375,0,10.0,0.6,2.511000000000001
2005-01-09,2005,US Open,Hard,Spadea V.,47.0,Coria G.,8.0,4.0,1.22,0,10.0,0.6,2.2026250000000007
2005-03-02,2005,International Championships,Hard,Spadea V.,21.0,Gabashvili T.,262.0,,,1,10.0,0.6,2.506250000000001
2005-04-10,2005,Japan Open,Hard,Spadea V.,56.0,Phau B.,96.0,,,0,10.0,0.7,2.6398571428571436
2005-05-02,2005,International Championships,Hard,Spadea V.,21.0,Kim K.,71.0,1.44,2.62,1,10.0,0.6,2.6398571428571436
2005-06-02,2005,International Championships,Hard,Spadea V.,21.0,Malisse X.,46.0,1.83,1.83,0,10.0,0.6,2.5062857142857156
2005-08-02,2005,SAP Open,Hard,Spadea V.,19.0,Dupuis A.,79.0,1.25,3.5,1,10.0,0.5,2.5295714285714297
2005-08-08,2005,Rogers Cup,Hard,Spadea V.,42.0,Bjorkman J.,129.0,1.57,2.25,0,10.0,0.5,1.9224285714285723
2005-09-02,2005,SAP Open,Hard,Spadea V.,19.0,Blake J.,138.0,1.66,2.1,1,10.0,0.4,1.8848571428571437
2005-10-01,2005,Heineken Open,Hard,Spadea V.,19.0,Sanchez D.,72.0,1.22,3.75,1,10.0,0.5,1.8975714285714296
2005-10-10,2005,Stockholm Open,Hard,Spadea V.,62.0,Chela J.I.,47.0,2.25,1.57,1,10.0,0.5,1.812875000000001
2005-11-02,2005,SAP Open,Hard,Spadea V.,19.0,Saulnier C.,55.0,1.57,2.25,0,10.0,0.6,1.9025000000000007
2005-12-01,2005,Heineken Open,Hard,Spadea V.,19.0,Ginepri R.,62.0,1.53,2.37,0,10.0,0.6,1.5987500000000008
2005-12-10,2005,Stockholm Open,Hard,Spadea V.,62.0,Johansson T.,14.0,3.25,1.33,0,10.0,0.5,1.591111111111112
2006-01-08,2006,Legg Mason Classic,Hard,Spadea V.,93.0,Karanusic R.,152.0,1.5,2.5,1,10.0,0.5,1.7570000000000008
2006-01-09,2006,US Open,Hard,Spadea V.,84.0,Bjorkman J.,35.0,1.53,2.37,1,10.0,0.5,1.7630000000000006
2006-02-02,2006,International Championships,Hard,Spadea V.,78.0,Kendrick R.,372.0,1.36,3.0,1,10.0,0.6,1.733000000000001
2006-02-03,2006,Channel Open,Hard,Spadea V.,79.0,Goldstein P.,73.0,1.39,2.75,0,10.0,0.6,1.7440000000000009
2006-03-01,2006,Next Generation Adelaide International,Hard,Spadea V.,75.0,Philippoussis M.,172.0,1.83,1.83,0,10.0,0.6,1.7260000000000009
2006-03-02,2006,International Championships,Hard,Spadea V.,78.0,Lee H.T.,100.0,1.53,2.37,1,10.0,0.5,1.7430000000000008
2006-03-08,2006,Legg Mason Classic,Hard,Spadea V.,93.0,Hewitt L.,12.0,4.33,1.19,0,10.0,0.5,1.774000000000001
2006-04-09,2006,US Open,Hard,Spadea V.,84.0,Federer R.,1.0,15.0,1.01,0,10.0,0.4,1.9820000000000007
2006-04-10,2006,Japan Open,Hard,Spadea V.,74.0,Iwabuchi S.,367.0,1.25,3.5,1,10.0,0.4,3.3250000000000006
2006-05-02,2006,International Championships,Hard,Spadea V.,78.0,Haas T.,30.0,3.75,1.25,0,10.0,0.5,3.2970000000000006
2006-05-10,2006,Japan Open,Hard,Spadea V.,74.0,Robredo T.,8.0,3.75,1.25,0,10.0,0.5,3.3470000000000004
2006-09-01,2006,Sydney International,Hard,Spadea V.,75.0,Hewitt L.,4.0,6.0,1.11,0,10.0,0.4,3.5720000000000005
2006-09-10,2006,Stockholm Open,Hard,Spadea V.,73.0,Rochus O.,30.0,3.0,1.33,0,10.0,0.3,4.019
2006-11-03,2006,Pacific Life Open,Hard,Spadea V.,82.0,Berlocq C.,81.0,1.22,4.0,1,10.0,0.2,4.183000000000001
2007-01-02,2007,International Championships,Hard,Spadea V.,63.0,Sweeting R.,363.0,1.38,2.87,1,10.0,0.3,4.166
2007-01-08,2007,Legg Mason Classic,Hard,Spadea V.,58.0,Moodie W.,107.0,1.57,2.25,1,10.0,0.4,4.121
2007-02-01,2007,Next Generation Adelaide International,Hard,Spadea V.,73.0,Stepanek R.,19.0,2.62,1.44,1,10.0,0.4,4.125000000000001
2007-02-02,2007,International Championships,Hard,Spadea V.,63.0,Haas T.,9.0,4.0,1.22,1,10.0,0.5,3.9540000000000006
2007-02-08,2007,Legg Mason Classic,Hard,Spadea V.,58.0,Karlovic I.,41.0,2.2,1.61,0,10.0,0.6,2.8540000000000005
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Spadea V.,78.0,Delic A.,83.0,1.53,2.37,1,10.0,0.5,2.9490000000000007
2007-03-02,2007,International Championships,Hard,Spadea V.,63.0,Malisse X.,31.0,3.0,1.36,0,10.0,0.6,2.7270000000000008
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Spadea V.,78.0,Roitman S.,64.0,1.3,3.4,1,10.0,0.6,2.6520000000000006
2007-04-01,2007,Next Generation Adelaide International,Hard,Spadea V.,73.0,Korolev E.,102.0,1.66,2.1,1,10.0,0.7,2.182000000000001
2007-04-10,2007,AIG Japan Open Tennis Championships,Hard,Spadea V.,78.0,Ferrer D.,8.0,4.5,1.16,0,10.0,0.8,2.048000000000001
2007-06-01,2007,Next Generation Adelaide International,Hard,Spadea V.,73.0,Johansson J.,193.0,3.0,1.36,0,10.0,0.7,2.376000000000001
2007-09-01,2007,Sydney International,Hard,Spadea V.,70.0,Davydenko N.,3.0,4.0,1.22,0,10.0,0.6,2.5380000000000007
2007-09-03,2007,Pacific Life Open,Hard,Spadea V.,70.0,Koubek S.,64.0,1.57,2.25,1,10.0,0.5,2.781000000000001
2007-10-10,2007,Stockholm Open,Hard,Spadea V.,79.0,Rehnquist B.,306.0,,,0,10.0,0.5,2.676000000000001
2007-11-03,2007,Pacific Life Open,Hard,Spadea V.,70.0,Rochus O.,35.0,2.62,1.44,0,10.0,0.4,2.52888888888889
2008-01-01,2008,Next Generation Adelaide International,Hard,Spadea V.,77.0,Grosjean S.,53.0,2.87,1.38,1,10.0,0.4,2.5755555555555567
2008-03-01,2008,Next Generation Adelaide International,Hard,Spadea V.,77.0,Zverev M.,88.0,2.0,1.72,1,10.0,0.4,2.724444444444446
2008-04-01,2008,Next Generation Adelaide International,Hard,Spadea V.,77.0,Nieminen J.,27.0,3.5,1.28,0,10.0,0.5,2.6133333333333346
2008-05-03,2008,Channel Open,Hard,Spadea V.,74.0,Baghdatis M.,17.0,4.0,1.22,0,10.0,0.4,2.8577777777777786
2008-05-08,2008,Countrywide Classic,Hard,Spadea V.,100.0,Grosjean S.,68.0,1.66,2.1,1,10.0,0.3,3.117777777777779
2008-06-08,2008,Countrywide Classic,Hard,Spadea V.,100.0,Fish M.,43.0,2.62,1.44,0,10.0,0.4,2.802222222222223
2008-11-08,2008,Legg Mason Classic,Hard,Spadea V.,97.0,Sela D.,78.0,1.66,2.1,0,10.0,0.4,2.7600000000000007
2009-12-02,2009,SAP Open,Hard,Spadea V.,108.0,Blake J.,11.0,5.0,1.14,0,10.0,0.4,2.500000000000001
2009-12-03,2009,BNP Paribas Open,Hard,Spadea V.,111.0,Kunitsyn I.,37.0,2.37,1.53,0,10.0,0.3,2.881111111111112
2025-03-11,2025,Hellenic Championship,Hard,Spizzirri E.,96.0,Djere L.,82.0,1.44,2.75,1,9.0,0.3333333333333333,2.881111111111112
2025-04-11,2025,Hellenic Championship,Hard,Spizzirri E.,96.0,Borges N.,47.0,2.3,1.62,0,9.0,0.4444444444444444,2.750000000000001
2002-12-08,2002,Legg Mason Classic,Hard,Spracklin T.,882,Kim K.,201.0,3.25,1.286,0,8.0,0.375,2.735000000000001
2001-01-01,2001,TATA Open,Hard,Squillari F.,14,Youzhny M.,113.0,,,0,7.0,0.2857142857142857,2.840000000000001
2001-06-08,2001,Cincinnati TMS,Hard,Squillari F.,40,Ljubicic I.,67.0,,,0,7.0,0.2857142857142857,2.7300000000000018
2001-08-01,2001,Heineken Open,Hard,Squillari F.,14,Koubek S.,52.0,,,0,7.0,0.2857142857142857,2.4760000000000018
2001-12-03,2001,Indian Wells TMS,Hard,Squillari F.,18,Ulihrach B.,54.0,,,0,7.0,0.14285714285714285,2.680000000000002
2002-04-03,2002,Franklin Templeton Tennis Classic,Hard,Squillari F.,55,Rusedski G.,37.0,,,0,7.0,0.14285714285714285,2.700000000000003
2002-07-01,2002,Heineken Open,Hard,Squillari F.,55,Vicente F.,51.0,,,0,7.0,0.14285714285714285,3.2200000000000037
2002-11-03,2002,Pacific Life Open,Hard,Squillari F.,55.0,Portas A.,25,,,1,7.0,0.14285714285714285,1.44
2002-11-03,2002,Pacific Life Open,Hard,Squillari F.,55,Kucera K.,84.0,,,0,8.0,0.25,1.44
2003-01-01,2003,AAPT Championships,Hard,Squillari F.,79.0,Ferreira W.,39,2.5,1.5,1,8.0,0.125,
2003-02-01,2003,AAPT Championships,Hard,Squillari F.,79,Krajicek R.,112.0,,,0,9.0,0.2222222222222222,2.5
2003-03-03,2003,Franklin Templeton Tennis Classic,Hard,Squillari F.,85.0,Sanguinetti D.,62,2.375,1.533,1,10.0,0.2,2.5
2003-07-01,2003,adidas International,Hard,Squillari F.,81.0,Federer R.,6,5.0,1.143,1,10.0,0.3,2.4375000000000036
2003-07-03,2003,Franklin Templeton Tennis Classic,Hard,Squillari F.,85,Nalbandian D.,10.0,2.625,1.444,0,10.0,0.4,3.291666666666669
2003-08-01,2003,adidas International,Hard,Squillari F.,81.0,Davydenko N.,61,2.2,1.615,1,10.0,0.4,3.1250000000000018
2003-09-01,2003,adidas International,Hard,Squillari F.,81,Ferreira W.,41.0,2.25,1.571,0,10.0,0.5,2.9400000000000013
2001-01-10,2001,Japan Open,Hard,Srichaphan P.,119,Pretzsch A.,134.0,,,0,9.0,0.5555555555555556,2.9400000000000013
2001-10-09,2001,President's Cup,Hard,Srichaphan P.,121.0,Malisse X.,39,,,1,9.0,0.5555555555555556,2.9400000000000013
2001-10-09,2001,President's Cup,Hard,Srichaphan P.,121.0,Dent T.,119,,,1,9.0,0.5555555555555556,2.9400000000000013
2001-10-09,2001,President's Cup,Hard,Srichaphan P.,121,Hrbaty D.,28.0,,,0,9.0,0.6666666666666666,2.9400000000000013
2001-12-03,2001,Indian Wells TMS,Hard,Srichaphan P.,121,Hewitt L.,8.0,,,0,9.0,0.5555555555555556,3.0500000000000016
2001-12-03,2001,Indian Wells TMS,Hard,Srichaphan P.,121.0,Pavel A.,23,,,1,9.0,0.5555555555555556,3.0500000000000016
2002-04-03,2002,Citrix Tennis Championships,Hard,Srichaphan P.,72,Sanguinetti D.,60.0,,,0,9.0,0.5555555555555556,3.275000000000002
2002-04-03,2002,Citrix Tennis Championships,Hard,Srichaphan P.,72.0,Massu N.,56,,,1,9.0,0.4444444444444444,2.412500000000003
2002-04-03,2002,Citrix Tennis Championships,Hard,Srichaphan P.,72.0,Vacek J.,78,,,1,9.0,0.5555555555555556,2.2
2002-07-01,2002,adidas International,Hard,Srichaphan P.,86.0,Grosjean S.,6,,,1,9.0,0.5555555555555556,
2002-07-01,2002,adidas International,Hard,Srichaphan P.,86,Mirnyi M.,35.0,,,0,10.0,0.6,
2002-09-09,2002,President's Cup,Hard,Srichaphan P.,31,Kafelnikov Y.,8.0,1.8,1.909,0,10.0,0.6,
2002-09-09,2002,President's Cup,Hard,Srichaphan P.,31.0,Dupuis A.,92,1.25,3.5,1,10.0,0.5,1.8
2002-09-09,2002,President's Cup,Hard,Srichaphan P.,31.0,Safin M.,4,2.625,1.444,1,10.0,0.5,1.5250000000000035
2002-09-09,2002,President's Cup,Hard,Srichaphan P.,31.0,Levy H.,258,1.286,3.5,1,10.0,0.6,1.891666666666669
2002-11-03,2002,Pacific Life Open,Hard,Srichaphan P.,68.0,Chang M.,93,,,1,10.0,0.7,1.7402500000000019
2002-11-03,2002,Pacific Life Open,Hard,Srichaphan P.,68,Safin M.,8.0,,,0,10.0,0.7,1.7402500000000019
2002-12-08,2002,Legg Mason Classic,Hard,Srichaphan P.,54.0,Kim K.,201,1.286,3.5,1,10.0,0.7,1.7402500000000019
2002-12-08,2002,Legg Mason Classic,Hard,Srichaphan P.,54.0,Rios M.,23,2.75,1.4,1,10.0,0.7,1.6494000000000013
2002-12-08,2002,Legg Mason Classic,Hard,Srichaphan P.,54.0,Nieminen J.,34,2.0,1.727,1,10.0,0.7,1.8328333333333344
2002-12-08,2002,Legg Mason Classic,Hard,Srichaphan P.,54.0,Gaudenzi A.,110,1.5,2.5,1,10.0,0.7,1.8567142857142866
2002-12-08,2002,Legg Mason Classic,Hard,Srichaphan P.,54.0,Schalken S.,18,2.5,1.5,1,10.0,0.8,1.8121250000000009
2002-12-08,2002,Legg Mason Classic,Hard,Srichaphan P.,54,Blake J.,32.0,2.625,1.444,0,10.0,0.9,1.8996250000000008
2003-01-01,2003,TATA Open,Hard,Srichaphan P.,16.0,Van Lottum J.,115,1.143,5.0,1,10.0,0.8,2.071500000000001
2003-01-08,2003,Legg Mason Classic,Hard,Srichaphan P.,11,Henman T.,38.0,1.833,1.833,0,10.0,0.8,1.8862500000000009
2003-01-10,2003,Japan Open,Hard,Srichaphan P.,11.0,Norman D.,123,1.167,4.5,1,10.0,0.7,1.954625000000001
2003-02-10,2003,Japan Open,Hard,Srichaphan P.,11.0,Suzuki T.,204,1.2,4.333,1,10.0,0.7,1.8671111111111118
2003-03-01,2003,TATA Open,Hard,Srichaphan P.,16.0,Sargsian S.,103,1.167,4.5,1,10.0,0.8,1.8004000000000004
2003-03-10,2003,Japan Open,Hard,Srichaphan P.,11.0,Lee H.T.,59,1.364,3.0,1,10.0,0.8,1.7885000000000004
2003-04-01,2003,TATA Open,Hard,Srichaphan P.,16.0,Lisnard J.R.,105,1.167,4.5,1,10.0,0.8,1.6499000000000006
2003-04-03,2003,Franklin Templeton Tennis Classic,Hard,Srichaphan P.,12,Lapentti G.,311.0,1.16,4.5,0,10.0,0.8,1.5666000000000007
2003-04-08,2003,Montreal TMS,Hard,Srichaphan P.,9.0,Martin A.,64,1.167,4.5,1,10.0,0.7,1.5326000000000009
2003-04-09,2003,US Open,Hard,Srichaphan P.,11,Hewitt L.,6.0,2.625,1.444,0,10.0,0.7,1.3993000000000007
2003-04-10,2003,Japan Open,Hard,Srichaphan P.,11,Grosjean S.,10.0,1.833,1.833,0,10.0,0.7,1.3993000000000007
2003-05-01,2003,TATA Open,Hard,Srichaphan P.,16.0,Kucera K.,83,1.333,3.25,1,10.0,0.6,1.4683000000000006
2003-07-01,2003,adidas International,Hard,Srichaphan P.,14.0,Draper S.,141,1.167,4.5,1,10.0,0.7,1.4183000000000008
2003-07-08,2003,Montreal TMS,Hard,Srichaphan P.,9,Mirnyi M.,32.0,1.727,2.0,0,10.0,0.7,1.4183000000000008
2003-07-08,2003,Montreal TMS,Hard,Srichaphan P.,9.0,Nestor D.,885,1.167,4.5,1,10.0,0.6,1.4710000000000008
2003-08-01,2003,adidas International,Hard,Srichaphan P.,14.0,Mirnyi M.,44,1.5,2.5,1,10.0,0.6,1.4710000000000008
2003-09-01,2003,adidas International,Hard,Srichaphan P.,14,Ferrero J.C.,4.0,1.833,1.833,0,10.0,0.6,1.4846000000000008
2003-11-03,2003,Pacific Life Open,Hard,Srichaphan P.,12,Spadea V.,56.0,1.444,2.625,0,10.0,0.5,1.5512000000000008
2003-12-08,2003,Western & Southern Financial Group Masters,Hard,Srichaphan P.,10,Lopez F.,28.0,1.615,2.2,0,10.0,0.5,1.5796000000000006
2004-01-10,2004,Thailand Open,Hard,Srichaphan P.,20.0,van Scheppingen D.,81.0,1.167,4.5,1,10.0,0.4,1.6244000000000007
2004-02-09,2004,US Open,Hard,Srichaphan P.,15.0,Goldstein P.,157.0,1.125,5.5,1,10.0,0.5,1.4786000000000006
2004-02-10,2004,Thailand Open,Hard,Srichaphan P.,20.0,Federer R.,1.0,5.5,1.125,0,10.0,0.6,1.4078000000000006
2004-03-03,2004,Dubai Championships,Hard,Srichaphan P.,12.0,Hrbaty D.,31.0,1.8,1.909,1,10.0,0.5,1.8245000000000005
2004-03-08,2004,Western & Southern Financial Group Masters,Hard,Srichaphan P.,15.0,Ferrer D.,52.0,1.2,4.333,1,10.0,0.5,1.8878000000000008
2004-04-03,2004,Dubai Championships,Hard,Srichaphan P.,12.0,Ljubicic I.,42.0,1.727,2.0,0,10.0,0.6,1.8351000000000006
2004-04-09,2004,US Open,Hard,Srichaphan P.,15.0,Hrbaty D.,23.0,1.5,2.5,0,10.0,0.5,1.8911000000000004
2004-05-08,2004,Western & Southern Financial Group Masters,Hard,Srichaphan P.,15.0,Schalken S.,25.0,1.571,2.25,1,10.0,0.4,1.8911000000000004
2004-05-08,2004,Western & Southern Financial Group Masters,Hard,Srichaphan P.,15.0,Roddick A.,2.0,5.0,1.143,0,10.0,0.5,1.864900000000001
2004-06-01,2004,TATA Open,Hard,Srichaphan P.,11.0,Montanes A.,81.0,1.143,5.0,1,10.0,0.5,2.2205000000000004
2004-07-01,2004,TATA Open,Hard,Srichaphan P.,11.0,Levy H.,111.0,1.143,5.0,1,10.0,0.6,2.1733000000000007
2004-07-10,2004,Japan Open,Hard,Srichaphan P.,21.0,Levy H.,187.0,1.125,5.5,1,10.0,0.6,2.1709000000000005
2004-07-10,2004,Japan Open,Hard,Srichaphan P.,21.0,Chiudinelli M.,148.0,,,1,10.0,0.6,2.1709000000000005
2004-08-10,2004,Japan Open,Hard,Srichaphan P.,21.0,Novak J.,28.0,1.667,2.1,0,10.0,0.7,1.801000000000001
2004-09-01,2004,TATA Open,Hard,Srichaphan P.,11.0,Andreev I.,88.0,1.25,3.75,1,10.0,0.6,1.786222222222223
2004-10-01,2004,TATA Open,Hard,Srichaphan P.,11.0,Robredo T.,21.0,1.4,2.75,1,10.0,0.6,1.7917777777777788
2004-11-01,2004,TATA Open,Hard,Srichaphan P.,11.0,Moya C.,7.0,2.1,1.667,0,10.0,0.7,1.7554444444444453
2005-01-10,2005,Thailand Open,Hard,Srichaphan P.,57.0,Murray A.,109.0,1.66,2.1,0,10.0,0.7,1.822111111111112
2005-02-09,2005,US Open,Hard,Srichaphan P.,51.0,Davydenko N.,6.0,3.39,1.3,1,10.0,0.6,1.8320000000000007
2005-04-01,2005,TATA Open,Hard,Srichaphan P.,27.0,Rochus C.,113.0,1.14,5.0,1,10.0,0.7,1.6531111111111119
2005-04-08,2005,Legg Mason Classic,Hard,Srichaphan P.,42.0,Goldstein P.,70.0,1.36,3.0,1,10.0,0.7,1.6527777777777786
2005-04-08,2005,Legg Mason Classic,Hard,Srichaphan P.,42.0,Moodie W.,113.0,1.39,2.75,1,10.0,0.7,1.6768888888888898
2005-04-09,2005,US Open,Hard,Srichaphan P.,51.0,Sanguinetti D.,59.0,1.36,3.0,0,10.0,0.7,1.7063333333333341
2005-05-08,2005,Legg Mason Classic,Hard,Srichaphan P.,42.0,Horna L.,62.0,1.5,2.5,1,10.0,0.6,1.6717000000000006
2005-05-10,2005,Japan Open,Hard,Srichaphan P.,57.0,Terachi T.,431.0,1.07,7.5,1,10.0,0.7,1.6550000000000007
2005-06-01,2005,TATA Open,Hard,Srichaphan P.,27.0,Devilder N.,198.0,1.12,5.5,1,10.0,0.7,1.637000000000001
2005-06-08,2005,Legg Mason Classic,Hard,Srichaphan P.,42.0,Roddick A.,5.0,5.0,1.14,0,10.0,0.7,1.6090000000000007
2005-07-01,2005,TATA Open,Hard,Srichaphan P.,27.0,Vliegen K.,116.0,1.19,4.33,1,10.0,0.7,1.8990000000000005
2005-07-10,2005,Japan Open,Hard,Srichaphan P.,57.0,Nieminen J.,35.0,2.2,1.61,0,10.0,0.8,1.8520000000000008
2005-08-01,2005,TATA Open,Hard,Srichaphan P.,27.0,Zib T.,121.0,1.19,4.33,1,10.0,0.7,1.733000000000001
2005-08-02,2005,Open 13,Hard,Srichaphan P.,32.0,Berdych T.,46.0,1.5,2.5,0,10.0,0.7,1.7380000000000007
2005-09-01,2005,TATA Open,Hard,Srichaphan P.,27.0,Moya C.,5.0,2.37,1.53,0,10.0,0.6,1.7520000000000007
2005-09-08,2005,Rogers Cup,Hard,Srichaphan P.,41.0,Grosjean S.,34.0,1.83,1.83,0,10.0,0.5,1.8500000000000008
2005-10-10,2005,Stockholm Open,Hard,Srichaphan P.,55.0,Verdasco F.,39.0,2.0,1.72,1,10.0,0.5,1.8970000000000007
2005-12-09,2005,China Open,Hard,Srichaphan P.,55.0,Moya C.,33.0,1.83,1.83,0,10.0,0.5,1.9470000000000005
2006-01-03,2006,Channel Open,Hard,Srichaphan P.,59.0,Blake J.,21.0,2.62,1.44,0,10.0,0.4,2.0230000000000006
2006-01-08,2006,Legg Mason Classic,Hard,Srichaphan P.,43.0,Carlsen K.,115.0,1.66,2.1,0,10.0,0.3,2.173000000000001
2006-03-01,2006,Chennai Open,Hard,Srichaphan P.,42.0,Delgado R.,132.0,1.12,5.5,1,10.0,0.3,1.8390000000000009
2006-04-10,2006,Japan Open,Hard,Srichaphan P.,40.0,Suzuki T.,1078.0,1.16,4.5,0,10.0,0.3,1.8320000000000007
2006-05-01,2006,Chennai Open,Hard,Srichaphan P.,42.0,Gicquel M.,123.0,1.25,3.75,1,10.0,0.3,1.7280000000000004
2006-06-01,2006,Chennai Open,Hard,Srichaphan P.,42.0,Vliegen K.,93.0,1.33,3.25,0,10.0,0.3,1.7340000000000007
2006-08-08,2006,Rogers Masters,Hard,Srichaphan P.,47.0,Simon G.,52.0,1.5,2.5,1,10.0,0.3,1.717000000000001
2006-09-08,2006,Rogers Masters,Hard,Srichaphan P.,47.0,Malisse X.,41.0,2.37,1.53,0,10.0,0.4,1.6300000000000008
2006-09-10,2006,Stockholm Open,Hard,Srichaphan P.,41.0,Fish A.,56.0,1.9,1.8,1,10.0,0.4,1.6840000000000006
2006-10-01,2006,Sydney International,Hard,Srichaphan P.,50.0,Stepanek R.,20.0,2.75,1.39,1,10.0,0.4,1.6740000000000008
2006-11-03,2006,Pacific Life Open,Hard,Srichaphan P.,61.0,Moodie W.,72.0,1.39,2.75,1,10.0,0.5,1.7660000000000007
2006-11-09,2006,China Open,Hard,Srichaphan P.,47.0,Schuettler R.,86.0,1.22,3.75,1,10.0,0.6,1.6430000000000007
2006-11-10,2006,Stockholm Open,Hard,Srichaphan P.,41.0,Rochus O.,30.0,2.2,1.61,0,10.0,0.7,1.5990000000000006
2006-12-01,2006,Sydney International,Hard,Srichaphan P.,50.0,Davydenko N.,6.0,,,0,10.0,0.6,1.7070000000000007
2006-12-01,2006,Sydney International,Hard,Srichaphan P.,50.0,Karlovic I.,67.0,1.83,1.83,1,10.0,0.6,1.7677777777777786
2007-02-01,2007,Chennai Open,Hard,Srichaphan P.,53.0,Bolelli S.,127.0,,,1,10.0,0.6,1.8322222222222229
